RollNo ,Name,Branch,Age
190621,iwhvarjvej,ELC,21
132591,xxxywbwdir,CSE,18
926900,vosboawhld,CSE,22
590197,fqmojqmfgr,MEC,22
024186,jewemqhall,ECE,22
423616,hsbwhpzjqf,ELC,18
131692,kljmclagrv,MEC,22
184774,uvpntgadjl,MEC,18
021068,oiaaxyfoiz,ELC,22
378436,iqklcgjqlk,ELC,22
156162,fjqltmcbxk,ECE,21
407542,wsygzhvewd,CSE,22
867875,rtqcqifkel,CSE,21
229032,nkkklhhbhd,MEC,22
857421,qgfhpwurhn,ELC,17
493432,pijchmeppk,MEC,22
984015,kzklxwhbnb,ELC,17
213976,pdywymixzo,ELC,19
950938,dkzncnzdet,ECE,22
281079,yahowalbmz,ELC,21
121565,lmwjyxcueu,MEC,22
123571,xyzpxxwgny,CSE,18
218612,lrhquxskud,ELC,21
746195,dvkglxaocn,ECE,22
304682,ydjqaqzvoj,CSE,22
756249,eszvujwixn,CSE,20
256733,tuuvxjlpab,ELC,20
189058,sjrlnawedf,ECE,20
539443,hmqiztvivt,MEC,19
327667,gktapwuwrm,MEC,21
292999,eurocynuxh,ECE,17
133109,kmaoatndfe,ELC,21
863762,mlwxxxfgve,ECE,21
246409,focxmsczxy,ELC,18
165757,qmjnkeqiis,ECE,21
592792,xqiroqkqpm,ELC,22
948676,crxutyojuh,ECE,22
518079,syqhmjzypz,ECE,17
801739,ezjhoushiq,ELC,21
592914,dhekphopyx,CSE,18
907191,edtiddklnc,ELC,17
939839,zbehbwohft,MEC,19
317266,sliotghuys,ELC,22
888375,nnlbrpsjqk,ELC,22
331012,nokswftocm,ECE,20
200791,bymwfdvbyp,MEC,19
388537,aboueteyom,CSE,20
634965,gloaqzxxil,ECE,22
386312,rjfvsbnctm,ECE,21
895466,iddpziimee,ECE,22
322898,afpaesmkop,CSE,17
626850,manicwoxvs,CSE,21
991149,ipsidsodsf,CSE,19
037844,nudftwewoo,CSE,20
174960,auxbjvsshg,MEC,18
161850,jmlermkbqy,MEC,17
351686,jtxkaifuwr,CSE,17
056951,oyvpxlownt,ELC,17
250084,yfsbhhanet,MEC,19
551504,prfihqdqma,MEC,22
382904,eflztbfshx,CSE,19
807952,uefpjkfbug,CSE,17
699151,kjghdwklfs,MEC,21
163461,mmkpqxglsp,CSE,18
187693,llarupcgvr,MEC,20
511276,czagnncghd,ECE,18
202643,eqmmqmrcnn,ELC,18
670221,ohbkcppntb,MEC,17
664357,nbojjlfram,MEC,22
635567,djmhyrqots,ECE,18
416666,tekatvbhik,ECE,17
530786,imvfkouazc,ELC,18
735649,ndqljngryr,ELC,17
322575,bdekjnckic,ELC,21
040774,ldmyeiuyzf,ECE,19
197969,fzmwaezlzm,CSE,21
753217,modbbyhlfa,ELC,20
698979,nxqcaghmal,CSE,18
579819,sfyeptfffu,CSE,19
012867,iylcikouep,MEC,19
649184,gguswdbvqt,ELC,19
579246,rqmlehxwwv,MEC,21
453777,dvxfwrqkfr,CSE,21
879399,pigpbymonj,ELC,18
571697,vnqbuzspud,MEC,17
501461,ntnyyajaia,ECE,18
539238,nhglbxihvv,CSE,19
044993,sywsnmteij,CSE,18
194103,jhyimcdmdj,ECE,20
196798,clrxjibgmx,ECE,22
164974,ahkxkpdgzq,CSE,21
399965,qwcqyrqvjs,ECE,22
846879,cvpwwfukcc,ELC,22
063629,ycumqhidnt,MEC,17
155079,gaawqignib,ELC,21
695545,qbitirjfpc,ELC,21
916540,upnpphtxkj,ELC,18
013166,pcxchljjwm,MEC,17
478774,cggvfdymlu,ECE,19
759931,nenkdmblgl,ELC,20
573744,vzhxqhphmz,ELC,18
353007,jthpuuvely,ELC,18
042042,mfcbcsvrxr,MEC,21
961451,vqjxgncndw,CSE,20
311763,gffmselkcq,CSE,21
859109,qezqunyvqd,MEC,20
343422,bnoxzstqpb,ECE,19
348906,pfqnymmwto,CSE,22
184165,plgrmtlutn,ECE,18
874095,utirdteovk,ELC,22
321089,owjvjapzgl,ELC,21
453372,atutqgaizq,ECE,18
236830,ijxrnsbdde,ECE,20
503391,caibwoddxm,ELC,22
577013,xbwnjqadpb,MEC,20
004072,awdhrfgtox,ELC,20
785017,fmetsoybwz,MEC,22
319458,fzhpxqmtue,MEC,22
068182,ebdcsecmxw,CSE,18
603975,nbydpfulkg,ECE,20
986335,pmjielegpa,ECE,19
049476,vsantkvnev,ELC,22
447498,gadlxcvtwd,ECE,20
020769,iwrcrrwyis,CSE,17
047915,fujihtevob,CSE,22
047386,snwelbhwwr,ELC,19
129891,lewmwznxhb,ELC,18
821874,gifqbbdqai,ELC,20
273510,rrisltdpjc,MEC,21
082490,ilucekzhzp,MEC,17
870087,lhzvrepbuu,MEC,17
050244,wdmqvtssyc,CSE,17
765660,csogworsgw,MEC,18
519688,ojbscbeduy,CSE,17
675192,gpdjlykzid,CSE,19
313769,gkltkpypze,ELC,18
141670,npxbdeipma,MEC,21
882913,dpsmjxmwuj,CSE,22
628694,htnbwxiygf,ELC,21
354956,lkmaurcxfc,ELC,20
659967,kqrliqaopa,CSE,17
265796,dglsvnijuw,ECE,20
263531,qtffoiplwp,MEC,21
615595,cekmegtnmp,ELC,20
662222,ntapaxgzia,MEC,21
015553,bbzcyuwqaz,MEC,18
739382,yofsjiuhcd,CSE,20
616772,dmdfnrdsbq,ECE,20
768393,xmykdcacvg,MEC,21
393949,bduawwvnsf,ECE,19
974299,sucngihguj,ELC,22
078511,fhxooxqsiq,CSE,21
597110,qdzhjfxjha,CSE,18
060393,jmwrpnfmeb,CSE,21
022697,tehcwmpalq,MEC,17
202407,akdgfzcrpm,ECE,22
744896,ltcyqdfaip,MEC,21
401001,pbgpjvjitw,ECE,18
731855,sazxcejxna,CSE,22
561487,nutobbytkv,ELC,17
900780,laenevzths,MEC,21
955363,tweatdixiy,ECE,18
693860,rskeafuqgk,CSE,22
433006,fkhzmibcsg,CSE,21
