RollNo ,Name,Branch,Age
800063,ctpvtdievu,Cse,20
800064,glatxfganh,ECE,19
800065,aktsftltbb,Electrical,22
800066,xtxatdpiss,Electrical,19
800067,yztppwxzay,ECE,17
800068,iveqsrblqc,Mechanical,19
800069,kjvaanzxqa,Electrical,20
800070,gcsxhpqydq,Electrical,17
800071,hedyfqoorm,ECE,19
800072,bxontdifjz,ECE,22
800073,emgpcpsecr,ECE,21
800074,utxiutujck,Mechanical,20
800075,ohwybtvogk,Electrical,20
800076,simmvkoupg,Electrical,18
800077,hymiafpnwu,ECE,21
800078,adapxcjczr,Electrical,21
800079,rfvqazxtok,ECE,18
800080,hntvlamacz,Mechanical,18
800081,prakolaovd,Cse,20
800082,fkmydmdyro,Cse,21
800083,kdmefrbgan,Mechanical,22
800084,gvxnamrmyv,Electrical,22
800085,yosgebqkpi,Mechanical,22
800086,qsrzifsrvh,Mechanical,18
800087,iuxwajhmtg,Mechanical,18
800088,oapgblrtdv,Electrical,20
800089,msjchiuyqj,ECE,22
800090,dwppauinkk,Cse,22
800091,ycheaaxjla,Electrical,19
800092,lbcaetztap,Mechanical,18
800093,obpxthzjbw,ECE,20
800094,tmlhutbird,ECE,17
800095,lkbqemxied,Cse,18
800096,fzcasialcb,Mechanical,17
800097,qcypvjpheo,Mechanical,17
800098,yejqzparyy,Cse,20
800099,opbslsntxe,ECE,22
800100,oofseiqnwb,Mechanical,21
800101,tarhigmxwf,ECE,20
800102,jrpqjvzagf,Mechanical,21
800103,ytgmdzuzkr,ECE,22
800104,ojqwrmmnvy,Electrical,20
800105,khzdlcprni,Cse,17
800106,gdkmioemcj,Electrical,20
800107,ycpmpyeeve,Electrical,17
800108,ahzrwijxtn,Cse,20
800109,gwpqkjyaok,Cse,21
800110,eqvxjztxij,Mechanical,18
800111,qyfvsbgrfx,Mechanical,21
800112,gyeihlgsmy,Electrical,19
800113,mxppitpirb,Electrical,18
800114,qooympiezy,Electrical,21
800115,bocpxjfkau,Cse,19
800116,rljdzpltzk,Mechanical,22
800117,esfvgzktsh,ECE,18
800118,tsmcspojnb,Mechanical,18
800119,smxegngmod,Electrical,17
800120,mohimsosiv,Mechanical,20
800121,bywwvgmqdo,Mechanical,19
800122,szneogrbht,Cse,20
800123,jygcdvipow,ECE,17
800124,jzghgecovs,Electrical,19
800125,bwrfjdxgxv,Electrical,21
800126,uydeazxvxs,Cse,20
800127,ytwoxefnjf,Cse,22
800128,sxikltyjzu,Mechanical,18
800129,lynjicnndo,Electrical,19
800130,cuiikzhuei,Electrical,21
800131,vrdmhzdusd,ECE,18
800132,qclpjgqrpw,Mechanical,22
800133,asmwglgmzn,Mechanical,20
800134,xislaqryds,Mechanical,19
800135,qdsacmwizp,Electrical,21
800136,knadzobimv,Electrical,20
800137,rdkcnwclqk,Mechanical,22
800138,uyfwwzqdjp,Electrical,19
800139,kgqufemvdc,Cse,19
800140,qfmykcisgp,Electrical,18
800141,aqdxngwvfw,Cse,19
800142,udquclsnhr,Electrical,18
800143,esnlbdpqpo,Electrical,22
800144,lboozacnsj,Mechanical,21
800145,pxlanermfa,Cse,20
800146,bbwmqtrygy,Cse,18
800147,gavyrcxybl,Electrical,21
800148,yxrqhsxejf,Cse,18
800149,hqcmgidmft,Mechanical,17
800150,xubgxhiozs,Cse,17
800151,vieodtxsax,Mechanical,21
800152,zigrgrxiyh,Cse,19
800153,lkhxllzmjp,Mechanical,18
800154,ktraiciamy,ECE,22
800155,tgfoxivbrn,Cse,18
800156,fpsguyxujw,Cse,17
800157,dnpqracvfe,Cse,20
800158,lfpjsjuvrz,Mechanical,22
800159,eojdgcmlkl,Electrical,17
800160,kwcgfdxcby,Cse,20
800161,xexiqztvuw,Mechanical,20
800162,ciotqdwafx,ECE,21
800163,qsnecvmxvu,ECE,22
800164,autfvecoyj,Mechanical,17
800165,athkaqzplz,Cse,21
800166,pqdvqzcolx,Cse,19
800167,vjsiorojys,Electrical,22
800168,dqlntaaspx,Mechanical,20
800169,wjkcxxcxng,ECE,17
800170,fpvrkflbhp,Cse,18
800171,idjxuklttp,Electrical,18
800172,qwuyhfgxqk,ECE,21
800173,szwalikcsw,ECE,22
800174,agdrhuwlce,ECE,21
800175,wsgamqpsfm,Cse,19
800176,khlgnvudhu,ECE,21
800177,jnmfhnzruv,Mechanical,18
800178,ropnvxotzb,ECE,22
800179,lkfllsaavr,ECE,21
800180,rofuwfhlhn,Cse,17
800181,ywahxkbkne,Electrical,19
800182,zidxjdavwu,Mechanical,19
800183,hwbbfghsru,ECE,19
800184,pqrmxukjwb,Cse,17
800185,wovztywaeu,Mechanical,21
800186,uylaimnsmr,Cse,20
800187,yxcqdtmaen,ECE,18
800188,uwvcswcwqz,Mechanical,18
800189,hcuwofhjrk,Cse,20
800190,hwzszidzac,Electrical,21
800191,otekdwiltw,Cse,20
800192,hocikvpqyu,ECE,17
800193,ojivvedjrg,Cse,18
800194,fmlflcxxkh,Cse,22
800195,fhbyjqsagy,ECE,21
800196,aaejhmxzjr,ECE,17
800197,fzasyvskkg,Cse,22
800198,yxbnfscbwa,Mechanical,21
800199,xgsumcquof,Electrical,20
800200,ztrjcqpgcs,Mechanical,17
800201,cmaelptdal,Mechanical,17
800202,iuilsdenuu,Cse,21
800203,abfverxizm,ECE,22
800204,gqygjwhlfq,Mechanical,19
800205,eydvevzqve,Electrical,22
800206,rcpxnpkdec,ECE,22
800207,gzrzvcctsa,Cse,19
800208,hxbvihwrbx,ECE,22
800209,rxtxnotapp,ECE,18
800210,fcufcusgaw,Electrical,21
800211,gktykhvwfy,ECE,17
800212,tsxtqqhutl,ECE,18
800213,vrxvkhncou,Electrical,17
800214,dgotxfilao,Mechanical,19
800215,cimvleglxc,Cse,17
800216,pstfgzgzgz,ECE,17
800217,uecaelitwj,Mechanical,17
800218,wpsryunkch,Mechanical,21
800219,pjalqigizn,Cse,17
800220,wiiqobutnz,Cse,18
800221,ovosxhrchn,Mechanical,21
800222,bvleqatkry,Mechanical,19
800223,qbwolcydiu,Cse,18
800224,qfnklrrusp,Mechanical,22
800225,zitlkhopev,Mechanical,21
800226,mcdjhmvria,ECE,20
800227,vwvnoaawxq,ECE,20
800228,cswxhvdqpn,ECE,22
800229,usjidjrjfx,Cse,21
800230,ihvixflgcz,Mechanical,20
800231,hgrsszllrl,Mechanical,19
800232,hzhpmjneja,Mechanical,21
800233,jwvnuowocu,ECE,22
800234,xekzspmskj,ECE,21
800235,xqwqfybazi,Cse,18
800236,ozbrwxpbdq,Cse,18
800237,zteyzmgxbt,Electrical,21
800238,whhisetmei,ECE,19
800239,hyygdzvkch,Mechanical,21
800240,xtlhbblrjv,ECE,20
800241,fqjpqefeik,Mechanical,21
800242,hysnoflmnu,ECE,19
800243,nxgumfmdqk,Electrical,21
800244,cokzcdtrur,Electrical,19
800245,yvvnzswjem,Mechanical,19
800246,iiiqshfwsq,Electrical,21
800247,fjxonourih,Electrical,19
800248,tmdnxknwjv,ECE,22
800249,cccqlwazno,ECE,20
800250,ehdoeakpfs,Electrical,22
800251,vgjlhklewf,Mechanical,18
800252,woimtttjpf,ECE,20
800253,iwxrvpvfdh,Electrical,21
800254,fwlaxvibfd,Mechanical,21
800255,vzlsvyhanq,Mechanical,18
800256,wzrgujkoxp,ECE,19
800257,tawtgrczwv,ECE,17
800258,wntmyialia,Mechanical,22
800259,klkohsaaas,Cse,21
800260,wiyfcjgfwn,ECE,21
800261,drctqlnkze,ECE,18
800262,nmhilosaoj,Cse,21
800263,qglhuphykr,Cse,19
800264,ixzlczxesb,Mechanical,18
800265,yxcgunhktm,Cse,21
800266,fvjruimawp,Cse,17
800267,kezsudkqlm,Mechanical,19
800268,zjehxlaabm,Electrical,17
800269,sixnicoyoy,Cse,18
800270,awmkuudwxh,Electrical,20
800271,zgcjotzenn,Cse,17
800272,knqjwtbnyn,Electrical,20
800273,fxqqwvhdzq,Mechanical,17
800274,rmluibyajk,Cse,18
800275,eowumsqgsz,Electrical,21
800276,mgipxfwplz,ECE,21
800277,odphwrixxp,Mechanical,21
800278,jppmryydea,Mechanical,20
800279,sisazpomdh,Electrical,17
800280,fckqctpkew,ECE,21
800281,xgybburjmw,ECE,22
800282,ndusgubojk,Electrical,18
800283,scjbydmheu,ECE,20
800284,vbztcunfad,ECE,18
800285,ibdjilagha,Cse,18
800286,ecizaigftk,Electrical,20
800287,mqbzvdmxtg,Cse,17
800288,nnqmwpumdn,Cse,18
800289,cqtwilymlk,Electrical,21
800290,pxrstbloke,Mechanical,22
800291,igvzopwqrr,Cse,21
800292,wwxunxeeyj,Electrical,20
800293,kyfzwwpzff,Cse,19
800294,vnlqdmfvsf,Electrical,21
800295,wlzjjurrie,Electrical,19
800296,nwvswdrxqn,ECE,21
800297,ntdakmbxmb,ECE,20
800298,bwikfzeacu,ECE,19
800299,hhhrxfnqbx,Electrical,17
800300,kkrnbpmkxj,Electrical,17
800301,ibehdnxbql,Cse,18
800302,pmvvybmauu,Mechanical,20
800303,wdkviquhqm,Mechanical,17
800304,mavahepddy,Cse,20
800305,cssrugosbf,Cse,22
800306,podauxunef,Cse,20
800307,xtrutgoqxx,Cse,21
800308,uvfbueutez,Electrical,19
800309,sgtejcbprp,Mechanical,18
800310,qleyrkwftb,Mechanical,19
800311,mhiliyksuu,Mechanical,22
800312,ekqealbksv,Mechanical,17
800313,kzlnhtaxjg,Mechanical,18
800314,rurabmpemj,ECE,18
800315,yjoyiciaob,Cse,19
800316,plrepcrhei,Electrical,20
800317,njckerwven,Cse,20
800318,kxvkclmvjt,Mechanical,22
800319,kdeiryvybz,Electrical,18
800320,oqmmsabrnd,Electrical,21
800321,bgpdszyhtq,Mechanical,22
800322,mfqcudsefi,Electrical,21
800323,ifodoxqumr,ECE,20
800324,upcolbennv,Electrical,20
800325,qcafmzkwjp,ECE,22
800326,hxupicfszk,Mechanical,22
800327,yewafdqhth,Electrical,17
800328,rapvafhakp,Cse,19
800329,kqhuuxpaib,Mechanical,20
800330,tbzuspcpgt,ECE,17
800331,ggcahhnwor,Electrical,20
800332,jpzzuaxrig,Cse,20
800333,zkjeryoluo,Electrical,21
800334,npklvwezcc,ECE,19
800335,fphqscximb,Mechanical,19
800336,tbohzjklwb,ECE,22
800337,syarblyhxq,Electrical,18
800338,taxrwqazva,Mechanical,20
800339,ybjgejfjon,ECE,18
800340,njhsicwgeb,ECE,18
800341,muxuzpvztu,ECE,17
800342,xdlvzmqozq,Electrical,21
800343,ryfpycyfhi,Mechanical,21
800344,fhomorznpj,ECE,19
800345,cwwtozvwpz,Electrical,21
800346,howovtcgqy,Electrical,21
800347,ritkzfnygd,Electrical,21
800348,tdadvuzulo,ECE,18
800349,ziqqsiuunu,Cse,21
800350,stcbelfrgj,Electrical,19
800351,zaiybpatru,Mechanical,22
800352,xjphpwwjak,Mechanical,20
800353,pyybmzamew,Cse,19
800354,rrqbvbgveo,Mechanical,19
800355,jjutxqhywj,Electrical,20
800356,rupqjeofvt,Electrical,17
800357,kxyrfgvziz,Mechanical,21
800358,mglrhobmuw,Mechanical,17
800359,lohwprxnab,Electrical,21
800360,czkkcuwpkk,Mechanical,17
800361,iemkkffpsk,ECE,18
800362,zhesqmzoaq,Mechanical,19
800363,zgzrdcoyiu,Cse,17
800364,flsgvpttuh,Mechanical,18
800365,rumazwvbce,Mechanical,20
800366,cnskgfhnoi,Cse,18
800367,zepaiogbbd,Mechanical,17
800368,pljtfuazur,Electrical,21
800369,xarqgcycco,Electrical,18
800370,anekujpflo,Mechanical,18
800371,npowyxlenp,Electrical,17
800372,xtjbblrxrk,Electrical,22
800373,drcadaitcg,Mechanical,19
800374,kxpebcvvop,Cse,22
800375,vxwwsyrluc,Cse,20
800376,oxnehpgaao,Cse,17
800377,byklfugkkb,Cse,17
800378,zsthzlbqff,Electrical,21
800379,dugrhsxfwa,ECE,21
800380,ssddoaqssj,Electrical,20
800381,fqddiirzfx,Mechanical,21
800382,jnxexkstfu,Electrical,21
800383,trtwobztlh,ECE,17
800384,ccbzbqbxss,Electrical,17
800385,tmkuvgeqvq,Cse,22
800386,ucbosfwzum,Mechanical,18
800387,qevarsfbmc,Cse,21
800388,igzbxyexjw,ECE,18
800389,pmcitcvdgh,Mechanical,22
800390,eciqpitink,Cse,17
800391,laangjfsya,Mechanical,21
800392,nvwyqueguy,ECE,18
800393,ourgtmfagp,ECE,17
800394,qiroljbztl,Cse,21
800395,apyedpffpj,ECE,19
800396,stvfvvkwlm,Cse,19
800397,sooymkxlyh,Cse,22
800398,jixowraioa,Electrical,17
800399,qtymvjwsvi,Cse,19
800400,jmdwwxdmri,Electrical,22
800401,iuuulwteyk,Cse,18
800402,nwuoahqlvd,Cse,17
800403,vuupvorrao,Cse,21
800404,xvfpeehfff,Electrical,21
800405,dcnhbogkra,ECE,20
800406,tmegnjaveu,ECE,18
800407,qjqlrllvsj,ECE,22
800408,rczmkmzbav,Cse,20
800409,vlohmcwpyu,Mechanical,21
800410,gfsxhnjcyy,Electrical,22
800411,asqoadlzzr,ECE,17
800412,moqfqwdtpm,ECE,18
800413,kburanusnk,ECE,22
800414,vjgrmfadtf,ECE,21
800415,qsjdzmojce,Mechanical,17
800416,qfwloillhs,Mechanical,22
800417,dgycbkptct,Electrical,22
800418,xoajwkukvi,Electrical,18
800419,zhpwcbalsy,Electrical,18
800420,fkyfmuuuyh,Cse,19
800421,roivaxtcrg,ECE,22
800422,lotoqhvtpu,ECE,17
800423,kjxbnnmqmx,Cse,18
800424,ubfayjfbxu,Mechanical,21
800425,txnpgmvhnd,Mechanical,21
800426,gmgjgamwyr,Cse,19
800427,mxysbpoqhh,Mechanical,20
800428,mcrakqpblu,Cse,20
800429,bckdjpcoim,ECE,21
800430,iqkjabmvrb,Mechanical,19
800431,zfmhuvujin,Electrical,18
800432,smkqhshhkh,ECE,21
800433,wfkcadaykp,Mechanical,20
800434,eroqwhafxs,Electrical,18
800435,fznrgagqxi,Cse,18
800436,alhwwnxnib,Cse,18
800437,qofxaaggaj,Cse,18
800438,bqldhsosol,Cse,20
800439,tjhzzzfdnr,Electrical,21
800440,egglfgxnnn,Electrical,21
800441,zdgdytabaf,ECE,18
800442,nuutwqzquj,Cse,20
800443,vrtvczomoa,ECE,17
800444,hggpfibsee,Cse,20
800445,ozznycjuwr,ECE,19
800446,aniehoaqff,Mechanical,22
800447,ugwjuxisbw,Electrical,18
800448,oxizzetlgp,Mechanical,19
800449,txfmfuwjrs,Mechanical,20
800450,cyhxadkdbl,Electrical,21
800451,qopydcfufs,Mechanical,20
800452,kxqzivxwnu,Cse,21
800453,zpcjlihmkn,Cse,22
800454,ljdyrjlcva,Mechanical,21
800455,lonovfjvoy,Electrical,21
800456,fyqxavbqft,ECE,20
800457,dsdvfjhvzw,Electrical,18
800458,tmqjqgmhkd,Cse,21
800459,efwoztptdq,Electrical,17
800460,rrakifaxuu,Mechanical,19
800461,rcpvhbyqor,ECE,22
800462,yzdhlgygaz,Electrical,18
800463,sxemdyzsrr,Mechanical,17
800464,scxussdffz,Cse,19
800465,etfwthdqat,ECE,17
800466,xexviwgujl,Electrical,21
800467,jmbxhhqxhc,Cse,21
800468,imkgifbkzx,Mechanical,21
800469,qtzdnklqbz,ECE,20
800470,jlixvmaftu,ECE,17
800471,fcaqrdiwio,Electrical,19
800472,djlakktwci,Cse,20
800473,zedqulzbub,Cse,21
800474,gpgpepdgem,ECE,21
800475,jajamthteu,Mechanical,19
800476,cdyijirmuo,Mechanical,20
800477,wbpfkxbavt,Cse,20
800478,lcopvjgzmr,Cse,21
800479,jhsnygdmkc,ECE,20
800480,fgwjqiyggr,Cse,19
800481,srqkytvrjg,Mechanical,21
800482,nrnepkyumv,ECE,22
800483,etvglvxlav,Cse,22
800484,ewqsnyhlyc,Electrical,20
800485,zqnkjxrhjl,ECE,21
800486,yxcrpsjdvl,Cse,18
800487,luzrrzmlls,Mechanical,21
800488,ancpwanisb,Electrical,21
800489,zfjrkdasdw,Cse,21
800490,excgfmcmjw,ECE,21
800491,stoxghgvvw,Mechanical,22
800492,kuvltcnaxv,Cse,22
800493,pshrmfskyl,Cse,19
800494,roodvuplpw,Electrical,22
800495,pjviiasxlu,ECE,20
800496,obngorktdq,ECE,18
800497,aubmzqrlno,Electrical,20
800498,vjujoclxxs,Cse,18
800499,xauscrhqvf,Mechanical,18
800500,svdoqgqrya,Electrical,18
800501,gceqftdsrx,Electrical,22
800502,oyzokpuiyr,ECE,20
800503,itglapcmmi,ECE,18
800504,zmzrateanf,ECE,20
800505,pkfekilgzi,Electrical,20
800506,iyanejtbzm,Mechanical,17
800507,fnpntjlkdh,Electrical,20
800508,evrsvpiikl,Electrical,17
800509,uorjpvqosc,Electrical,21
800510,ocdgjlgsoh,Cse,19
800511,myczetwycg,Electrical,20
800512,qfjkvlihtt,ECE,19
800513,suesqfvvyc,Electrical,21
800514,nptyaavgue,Mechanical,21
800515,fuaureosbp,Electrical,20
800516,sdketajvgr,Mechanical,22
800517,gjxzqhxjpi,Mechanical,22
800518,prvklfblcs,Cse,19
800519,eijcanbfxb,Cse,18
800520,hsjldhxyin,Cse,20
800521,sinrfrlsmz,Electrical,20
800522,mvwmxdpthv,ECE,22
800523,rlouhbltcw,Mechanical,19
800524,tqrgjjxffa,Electrical,20
800525,okbbnhlxkc,Cse,18
800526,nefaxqmpur,Cse,18
800527,vcspebodgl,Electrical,21
800528,mfzzarlyvr,Electrical,17
800529,teznnhfixq,ECE,19
800530,kdacfrqxgq,Mechanical,20
800531,yjlyncdbeg,ECE,20
800532,bhmxxtntma,Mechanical,21
800533,nhalafuzlc,Cse,18
800534,roytbktdvd,Mechanical,17
800535,pafqogcmbq,Cse,19
800536,xshtnfyknj,Electrical,20
800537,esfqwiddjj,Mechanical,17
800538,shuokbouzv,Mechanical,20
800539,plalnwpbmk,Mechanical,22
800540,kmssvafhuy,Electrical,19
800541,onxfndhtee,Electrical,18
800542,fmippjyqrd,Electrical,21
800543,kkdkaylaje,Mechanical,21
800544,gnkqzsaluj,ECE,22
800545,zvovijswkm,ECE,22
800546,iwlupajrda,Cse,21
800547,kvwclxnvql,ECE,20
800548,aohyjlyivp,Cse,21
800549,dqvrynfsed,Mechanical,20
800550,azddrwfeoo,Mechanical,18
800551,xgcrlroqly,Electrical,17
800552,wovoalvadf,Electrical,20
800553,yrfwlsnynx,Electrical,21
800554,lvmngvolaq,Mechanical,19
800555,ybltjdibcp,Electrical,19
800556,kclkhepjcd,Cse,19
800557,ijwtassiyr,Mechanical,21
800558,bxgdlmumvl,Mechanical,21
800559,mfvljuikhk,ECE,18
800560,wxgpmthnfs,Mechanical,22
800561,onbdkihqrp,Electrical,20
800562,wpyxqmeuhq,ECE,19
800563,qumtjisydh,ECE,17
800564,ecfjnuciia,ECE,19
800565,cqxbnctgdi,ECE,18
800566,lqjuvslxjg,Cse,18
800567,uiskubipgm,Mechanical,20
800568,kijkqarkia,Electrical,17
800569,jbinwdgqpn,Cse,18
800570,uafopkrkir,Mechanical,20
800571,ywmqoxgtlj,Cse,18
800572,jrnsjcztjf,Cse,17
800573,mnblhsnfir,Mechanical,22
800574,iykeqzcbyh,Mechanical,18
800575,ggpmsktaxi,Mechanical,19
800576,zvteteomzi,Mechanical,17
800577,kwkqvlqehr,Electrical,19
800578,akcvbyxowz,Mechanical,18
800579,gknckfrfuh,Mechanical,22
800580,sxvzsfuioh,Electrical,20
800581,dbbtcehwgj,Mechanical,17
800582,cprhknvbcc,Cse,21
800583,psyfpzavqi,Electrical,22
800584,ceuntqngtj,Electrical,17
800585,dmjvzlryaq,Electrical,21
800586,cdkcyiytfe,Mechanical,17
800587,kfqruhjbhn,Electrical,20
800588,crxichfydt,Cse,21
800589,hpsmqwzhuv,Cse,19
800590,ydmncwvmvu,Mechanical,22
800591,qhueglngds,ECE,22
800592,advtqqjsse,Mechanical,20
800593,wmlgqqrlzu,Mechanical,17
800594,szcmhfczgz,Cse,21
800595,lzukgqxxaq,ECE,20
800596,zrecnujuzk,Cse,22
800597,mtleejznrb,ECE,17
800598,eygcfkveha,Electrical,17
800599,bwdzwfhmkt,ECE,19
800600,hwztahnktw,Electrical,21
800601,szhqdedvnq,Mechanical,22
800602,ugjjpqjfgr,Electrical,22
800603,znvvrrtvxd,Cse,17
800604,diqutzqcdd,Electrical,17
800605,pjjeklkeju,Mechanical,17
800606,pvrgmurgtx,ECE,22
800607,ybaphpzaru,Mechanical,19
800608,enbombqnjr,ECE,20
800609,poafzitexd,Mechanical,21
800610,jtrxaijyjf,Cse,22
800611,lucyxfxtiq,Mechanical,18
800612,pvvkwugjir,Mechanical,17
800613,eopmgqahsb,Electrical,19
800614,zbplpfxiun,Electrical,18
800615,minajtfnbt,Electrical,19
800616,eqyoanikfd,ECE,21
800617,vucqmahkpa,Mechanical,19
800618,jqybkwvrsp,Cse,18
800619,fpiqqyycoq,Electrical,22
800620,dwxxglcxwc,Cse,21
800621,viwvgddvsh,ECE,17
800622,wpjssdyyae,Mechanical,21
800623,jbmtxpgdrn,ECE,18
800624,yxyxezjnyv,Cse,19
800625,pxmojysfae,Cse,21
800626,fzbxnkqxeg,Mechanical,19
800627,slioauluyf,Electrical,18
800628,utyygladem,ECE,18
800629,fzlflttdel,ECE,22
800630,iizmzoiqnp,Mechanical,18
800631,ulefahunwx,Electrical,19
800632,niyqbhuzmn,Cse,21
800633,aymaxqwlhg,ECE,20
800634,wvrmikfmev,Electrical,22
800635,vkqmynnaqq,Cse,22
800636,ccnukhvmba,Cse,18
800637,wxrcofnwyf,Cse,19
800638,pyqulgzvzo,Mechanical,22
800639,wxjtdlbomm,Electrical,21
800640,fbxciorbxd,Mechanical,19
800641,ovrvdedzkl,Cse,22
800642,yeehrrrfjm,Cse,22
800643,vphvubzvjq,Cse,22
800644,ickpuzgeup,ECE,18
800645,pajyqkdwtv,Mechanical,22
800646,vgwrstaozy,Mechanical,22
800647,ozkgrkrmyz,ECE,20
800648,rurdqbgqvg,Cse,18
800649,ysqfpolkbu,ECE,17
800650,ntkpklkver,Mechanical,19
800651,cvxptudguw,Cse,20
800652,xhnubmqyzk,Mechanical,19
800653,idcaadhfst,ECE,20
800654,nkoifnhtaq,Electrical,21
800655,jrtzojmewk,ECE,20
800656,hsbjcdmcjh,ECE,19
800657,fcdgqcwamz,Mechanical,18
800658,nrgbtvqtly,Electrical,20
800659,mrvrxtseri,ECE,20
800660,yvwopskvkb,Electrical,21
800661,sykwslwlov,Mechanical,21
800662,ctmifqmjco,Electrical,21
800663,fjzrkztcnb,Cse,17
800664,umkwbfadba,ECE,18
800665,zknkiojquv,Electrical,17
800666,jogmbfnlns,Mechanical,22
800667,bxniaawyrl,ECE,21
800668,yauqmbrzef,ECE,19
800669,brisyptuzq,Cse,20
800670,wacmvidioh,ECE,22
800671,elyuklvsvn,ECE,22
800672,kcfdaiglau,Mechanical,19
800673,iwkyndipfi,Electrical,17
800674,ilrxkhynxn,Electrical,18
800675,ihflqvvdrj,Cse,20
800676,ykxjyvhqyk,Electrical,20
800677,zdwayfnbak,Electrical,17
800678,lroipurrxd,ECE,17
800679,cwalunydvu,Electrical,22
800680,gzksfhqcdp,Electrical,20
800681,fuvnochliv,Mechanical,17
800682,ksnlgnjcoo,Electrical,19
800683,abycxlmvui,Cse,17
800684,pfauvirgmf,Mechanical,20
800685,benilfzbqc,ECE,20
800686,uogtjqrtgl,Mechanical,21
800687,nkwyqnmuic,Cse,18
800688,mdrcfgluab,ECE,17
800689,cnhaxxvdna,Cse,19
800690,rabbgxrawf,ECE,20
800691,jbyonmlvji,Electrical,21
800692,qaaisisals,ECE,19
800693,gcxxxdfjtz,Mechanical,18
800694,tumodvfkgw,ECE,17
800695,oceanancdy,Cse,18
800696,lwkitedhdf,ECE,17
800697,qwmrkodabl,Electrical,21
800698,eyfplnjanf,ECE,19
800699,mtczwlgmss,Cse,19
800700,rzqlmpegzy,Electrical,22
800701,czaxqjevtk,ECE,18
800702,gthrrhiudc,ECE,17
800703,bxudtkktub,Mechanical,22
800704,rdbhsqoumy,ECE,20
800705,cinvdgwroo,ECE,20
800706,askcicvqur,ECE,22
800707,ceuowttgft,Electrical,18
800708,ygjqmuxikj,Electrical,22
800709,cmmueokpqf,ECE,21
800710,neymklbqqx,ECE,17
800711,ekqssqqakg,Mechanical,19
800712,jallqkinjy,Cse,17
800713,odzmakpgjo,Electrical,18
800714,zoikblwkzy,Mechanical,17
800715,ykwvupidhb,Electrical,22
800716,athrgpwybw,ECE,18
800717,ieuhzkdxye,Cse,20
800718,biksszksjj,Electrical,18
800719,mctfrgverh,Cse,22
800720,wmxwjgvlnw,Cse,18
800721,zgfpngyrsl,Cse,22
800722,puumkcfrdl,Mechanical,21
800723,dxzeaobjmb,Cse,17
800724,uhqkapwqwe,Mechanical,20
800725,axnunieoir,Mechanical,21
800726,uuzmxlzdim,Cse,18
800727,lcaznctzct,Cse,22
800728,cgktgjjexb,Cse,18
800729,wjqiouawpi,ECE,20
800730,sxbxucprmy,Cse,17
800731,xrrljgmygc,Electrical,18
800732,wfoqrksvih,ECE,19
800733,qneuwbsncd,Mechanical,22
800734,llpqproprx,Electrical,22
800735,uaqtfcwliz,Cse,22
800736,hsyoeqetfd,Cse,20
800737,dcagkwflnu,ECE,20
800738,cydxrlslqi,ECE,22
800739,dxrafhekos,Cse,21
800740,bfxgaiypgq,Cse,22
800741,kjewqhimic,ECE,18
