RollNo ,Name,Branch,Age
300097,ykyjdglfzj,Mechanical,20
300098,rqvpouymkr,Electrical,19
300099,fqjyvdjwve,Cse,21
300100,fijkadtjws,Mechanical,21
300101,ywmgkaqruw,Cse,19
300102,wqqfufawab,Electrical,22
300103,zvxmlosyqs,Electrical,21
300104,xreaagulmb,ECE,22
300105,zjtobddhyq,Electrical,20
300106,hpdeiamyzh,Electrical,17
300107,enjuajxusb,Electrical,20
300108,hukbgguipw,Cse,19
300109,eewgdpbzxx,Cse,22
300110,kdsnxzrumw,Mechanical,20
300111,ocilzmphnj,ECE,21
300112,nqmfpuymil,ECE,20
300113,kvlownnxcu,Mechanical,20
300114,zhubqmtjjn,ECE,20
300115,yhqewqyiyu,Mechanical,22
300116,ilzapobxlm,Cse,17
300117,cmuuozcryu,ECE,20
300118,ivryrtxaix,Mechanical,21
300119,iirehfrora,Cse,17
300120,kzgitpctyt,Cse,17
300121,zzflfgkxqk,Mechanical,22
300122,rywrokvhrk,ECE,22
300123,vfvryzszoo,Electrical,17
300124,hmmuwishhe,Electrical,21
300125,kclqzibctp,ECE,19
300126,pskduazgsq,Mechanical,19
300127,czoeibzuqi,ECE,18
300128,lwzzrlhllq,Cse,18
300129,hdmmfueizj,ECE,18
300130,zobniynrte,Mechanical,21
300131,nolfclxdsq,Electrical,18
300132,fharhrzxmm,ECE,18
300133,wddgwvoxiv,Cse,22
300134,mxksbmiyaj,ECE,17
300135,wnsowxgoyk,Electrical,20
300136,kzfpcnrepc,ECE,21
300137,fhdauxnpbs,ECE,22
300138,rkpxdrwwpm,Mechanical,19
300139,tygypwvsme,ECE,17
300140,traegdbxsk,ECE,18
300141,hfrpzxqkjr,ECE,20
300142,dufvlvkbyo,ECE,21
300143,ugrxfhxrya,ECE,21
300144,plbsppjocz,Mechanical,20
300145,isigrienwx,Mechanical,18
300146,sxktdxtqyh,Mechanical,19
300147,vwcyihwkzq,Mechanical,20
300148,uctsocyghp,Electrical,22
300149,nipigbttdz,Electrical,19
300150,hsjcwkvxrd,Cse,19
300151,eyyzmxbrpq,Mechanical,22
300152,fvirregbai,Electrical,17
300153,qxkcjcmffu,Mechanical,22
300154,qdrtxsqech,ECE,21
300155,qglbhialwy,ECE,21
300156,pylpwkyzdm,Mechanical,18
300157,awbmxkfqsn,Mechanical,17
300158,ixkvkyjyzr,Mechanical,17
300159,bycrhlbimu,Cse,22
300160,jlbndgjskt,Mechanical,18
300161,ccbsvgyeim,Cse,19
300162,sloryvmmvx,ECE,18
300163,cnkijbpvaq,ECE,18
300164,goaszakhdp,ECE,19
300165,ficftgkkqx,Electrical,19
300166,cwqaxapzvg,Electrical,17
300167,kxqyqnphuy,ECE,22
300168,omqihgvkif,Electrical,22
300169,mkewbijpdq,Electrical,19
300170,heeenxujdq,Electrical,18
300171,gtbmgkezol,Mechanical,21
300172,kwenoxuvam,Cse,22
300173,fgoznwrmtx,Cse,20
300174,llvkptopjj,Mechanical,22
300175,gwwpqhklqx,Cse,19
300176,frnpqsyufa,Electrical,22
300177,glgxrvhntp,Mechanical,17
300178,altvuaxnpp,Cse,18
300179,twhuvodiac,ECE,20
300180,goudhtnbnt,Mechanical,21
300181,ljlrcivgbh,Cse,22
300182,coxoqhcyuz,ECE,17
300183,jvdhffjkwy,Mechanical,19
300184,nocdbnhwvo,Mechanical,20
300185,ustbavgbge,ECE,19
300186,ptzhllnsdy,ECE,19
300187,psdozbfdta,Electrical,18
300188,wudkfbnaik,Cse,20
300189,owlszkniko,Electrical,20
300190,ehybiybnkh,Electrical,18
300191,umbsbtzcad,Cse,19
300192,dalykwzhdq,ECE,20
300193,kxrafottba,Mechanical,22
300194,jerxvdxiqe,Cse,19
300195,cvkkhydsov,ECE,18
300196,kpaxosihty,Mechanical,21
300197,yeeztifskm,Electrical,22
300198,oxlvbryrlg,Mechanical,19
300199,sqapzpybqu,Electrical,20
300200,xwsthxmaar,ECE,20
300201,adfkccuklg,ECE,18
300202,mbjnzhjfyx,Electrical,22
300203,jinezomllp,Mechanical,21
300204,fbkiskluln,ECE,21
300205,erkvjfryxw,Electrical,19
300206,uogcpwakpz,ECE,18
300207,jwpsplmehe,Mechanical,19
300208,kstedmvvsl,Electrical,18
300209,rdpqqjyuzz,Mechanical,19
300210,bhheivitzt,Mechanical,21
300211,spcihorxqi,Mechanical,22
300212,lvfaverjyn,ECE,18
300213,dlqeqsttel,Mechanical,17
300214,deqrklosat,ECE,22
300215,ghuijboubq,Mechanical,17
300216,ulkkxbdskt,Electrical,22
300217,jmpywvbmwr,Mechanical,17
300218,nxctuffxgv,Mechanical,19
300219,hzqlpmcaen,Electrical,17
300220,dherxrfsvr,ECE,21
300221,snzshoqzxx,Electrical,20
300222,phlyswqhmx,ECE,18
300223,gqdqvbkvim,Cse,17
300224,tfapvoaebf,Mechanical,21
300225,eefymctnum,ECE,17
300226,mbudxpcyac,Cse,20
300227,wclabioduo,Electrical,19
300228,mnrkdiyefs,ECE,22
300229,mlgponhnlp,ECE,20
300230,ikppncvnle,Mechanical,19
300231,rahleykdpm,Mechanical,20
300232,ccuettisxs,ECE,18
300233,xucodalrvq,Electrical,17
300234,uajopopcmx,Mechanical,22
300235,imdecwkdlt,Mechanical,17
300236,tvlwlvxglf,Cse,19
300237,nymmnyeijm,Electrical,20
300238,joxkxacsxy,ECE,20
300239,trcumechrg,Electrical,19
300240,fkvlistsxx,ECE,20
300241,ecdzalsewb,ECE,17
300242,anqpwkvakh,ECE,21
300243,efurgxtuvi,Mechanical,19
300244,bncebzemwp,Electrical,20
300245,hznaphemwg,Electrical,20
300246,nyxnlxqily,ECE,17
300247,wnadlziktn,ECE,19
300248,usizrpwros,ECE,17
300249,iwnognnhot,ECE,18
300250,fhrxjzecbk,Mechanical,22
300251,orlulwgunz,Electrical,19
300252,rbyofnhfzr,Electrical,21
300253,icfkcgphfz,Mechanical,19
300254,twqbbaziwd,ECE,22
300255,fzysvxwvkl,Mechanical,21
300256,jxdxfzzmtz,Cse,22
300257,qxbyhrfpdx,ECE,21
300258,ktkxjoreyn,Cse,18
300259,xpooncfgtp,ECE,17
300260,jqevdofprm,Electrical,20
300261,pfduoxqykr,Electrical,17
300262,iufdchtarh,ECE,21
300263,ahlahwdkko,Mechanical,18
300264,yodheifgfu,Mechanical,20
300265,vwtnbictuf,ECE,20
300266,shvowuegev,Cse,18
300267,cezlcidure,ECE,20
300268,akqtjvzpyt,Mechanical,22
300269,apxnuegjou,Cse,18
300270,gtambkdgln,Cse,17
300271,xlgrmfpnje,Cse,19
300272,zrviupbsfs,Mechanical,19
300273,jlpkmhazex,Cse,17
300274,ctwyqglqrv,ECE,17
300275,yuhjrajgoh,Cse,18
300276,ebrcokrydt,Cse,21
300277,zlnnlyanbb,ECE,18
300278,fnrsncfnfi,Mechanical,22
300279,dfqoegwnbl,Cse,19
300280,ekfkgbkyky,Electrical,19
300281,xowjibkpqq,Cse,17
300282,vllfrwinfs,Mechanical,20
300283,gpvpyupmin,Mechanical,22
300284,gjlijcwnmr,Cse,22
300285,qsxiuiophh,Electrical,19
300286,mgcmxcgofj,ECE,17
300287,cmiqptsbuy,ECE,19
300288,wenqesgabt,Cse,18
300289,pxxxzcwkve,Electrical,17
300290,xcijovqwam,ECE,20
300291,wvzokeylan,ECE,19
300292,rszxgqxpff,Mechanical,18
300293,rogldfbqrn,Cse,22
300294,rynmeieohd,Electrical,18
300295,shwerjhcpl,Electrical,22
300296,olmnmhiihl,Cse,18
300297,mmrkfmtzun,Electrical,18
300298,akpppzvvyg,Cse,17
300299,ymwyzyxebt,Cse,21
300300,eatyubjwdq,Mechanical,17
300301,yqyozxgzhx,Mechanical,19
300302,mniasoxevm,ECE,17
300303,oylrigprfl,Cse,17
300304,dxhemomxxv,Electrical,21
300305,psrhjqrdlz,Cse,20
300306,bxaxbttwnw,Cse,20
300307,ganrrdnfgs,Mechanical,18
300308,nsxwmjahvn,Mechanical,20
300309,tiismrglfy,Cse,22
300310,iqrvkennxd,Mechanical,22
300311,xdxyfdoqdt,Mechanical,19
300312,tccjnmnjbk,Mechanical,22
300313,pridyadovq,Electrical,17
300314,kzvsosybil,Cse,18
300315,iandcuhdkl,Mechanical,21
300316,aoykkuwfei,ECE,17
300317,izhbofjmqs,Cse,17
300318,tllyhnwzfq,Cse,22
300319,qahtxhyapn,Mechanical,20
300320,cdtqqecbfi,Cse,18
300321,zgrlexzltw,Cse,18
300322,lvcsxruiyf,Electrical,21
300323,tycrrudlwo,ECE,17
300324,jahllfugvb,Electrical,20
300325,tewgfcwgjf,ECE,21
300326,ekkzndcime,ECE,18
300327,xqmcgidyui,ECE,19
300328,riypdzlptj,Mechanical,20
300329,yyyfmplgto,Mechanical,22
300330,optoefdkkp,ECE,21
300331,thbtavaozq,Cse,19
300332,aopycwdzgy,Mechanical,18
300333,mrjihlwecd,ECE,20
300334,hvlsqcintw,ECE,21
300335,jcrhwcrvin,Electrical,21
300336,arqhauriqv,Cse,20
300337,tcnsdkathn,Mechanical,22
300338,fpdetgceyh,Electrical,22
300339,opdgceozoi,Mechanical,22
300340,hjdfaortva,Cse,18
300341,mpfgsaloqn,ECE,22
300342,uslvsnosqs,Cse,19
300343,tfthpulaqp,ECE,19
300344,qgttijkhxf,Mechanical,19
300345,kgcyrjbtbd,ECE,18
300346,enssxrenim,Mechanical,22
300347,sewuuoicoq,Mechanical,22
300348,gtemjuqrgo,Cse,18
300349,xgelcmcawg,Electrical,19
300350,edfajqxaxh,ECE,20
300351,hmlhdpbyqr,Mechanical,21
300352,klizwiawkv,Electrical,19
300353,bkkbxqujjd,Electrical,17
300354,clmgctnosu,Cse,18
300355,udrgjarmfw,ECE,19
300356,djuytdmsdv,Cse,20
300357,kerzknmsoj,Cse,21
300358,lnfigjupuj,Cse,18
300359,ybwsdtjmrs,ECE,22
300360,kyzdzkuofu,Electrical,17
300361,clnemdrgoo,Cse,18
300362,uqkvuguinh,ECE,17
300363,dqcbobstml,Cse,19
300364,kzadrqiouu,ECE,17
300365,sgcpyrbwjx,Cse,20
300366,stnlkjpngy,Mechanical,18
300367,iquinqpmeq,Cse,20
300368,curlyaaalu,ECE,19
300369,stlccsubux,ECE,17
300370,bkosyiloql,Cse,22
300371,vtkvisuufi,Cse,22
300372,jebugnozoj,Cse,21
300373,cbkqzmkpap,Electrical,20
300374,hqonraqggb,Mechanical,20
300375,mcjvvalqyh,Cse,21
300376,oykldirfxm,ECE,22
300377,keiqwdtajw,Electrical,21
300378,naqyvvgrii,ECE,21
300379,xynhqouoxe,Electrical,19
300380,isgvfcghdu,Mechanical,20
300381,cihaanuxcr,Mechanical,20
300382,jlqucxepth,Electrical,18
300383,vuqnzsjmap,ECE,22
300384,ozmoovbvel,Electrical,19
300385,pkkppifhjt,Mechanical,21
300386,jmoyjqdwdz,Electrical,20
300387,sbeqrljpqf,Mechanical,17
300388,mpmmktkanz,Mechanical,22
300389,ogtecuiqxo,Electrical,21
300390,trjcvtcrnd,Mechanical,20
300391,fqgucxmtaj,Cse,19
300392,pkafrgjxai,Electrical,17
300393,caivpvnwww,ECE,18
300394,bqyupjfsin,Cse,18
300395,lvlcnzikjm,Electrical,18
300396,hpmntmqtwf,ECE,20
300397,iyaapaggph,Mechanical,22
300398,dzjavmubug,Electrical,19
300399,ettawxzrpu,ECE,22
300400,qbgkqewndx,Mechanical,19
300401,wkibbckxqi,Electrical,21
300402,omynhddghv,Mechanical,17
300403,pptwldegyk,Mechanical,21
300404,fabstqawgc,ECE,18
300405,jibrmawvad,ECE,18
300406,kkkysnkpja,Cse,22
300407,xxoqovxajc,Cse,18
300408,dhbuwmfmmr,Electrical,22
300409,qwtcbzmlrl,ECE,20
300410,mqbiwkmyay,Cse,19
300411,sdjlubjftn,Mechanical,20
300412,smvmxjazkr,Mechanical,20
300413,hwrzlixocv,Electrical,22
300414,mwogrpfvdh,Cse,21
300415,ynhlnvwpsb,ECE,21
300416,xutsbtsevf,Cse,21
300417,iituayvhzl,Electrical,22
300418,gxxndyshmp,Cse,18
300419,doppnwptxs,Electrical,20
300420,dehcidkkgw,Cse,21
300421,sxtynvpbwi,Mechanical,21
300422,jwtrxkjvyw,Mechanical,19
300423,gbesungfnq,Electrical,20
300424,qgnukligjq,Mechanical,21
300425,mvcsspwsel,Electrical,21
300426,dvyedrtcik,Mechanical,19
300427,wwebprlcid,Cse,20
300428,fbrrpooteu,Mechanical,18
300429,islhlhnkox,Cse,19
300430,domlpmrkkc,Mechanical,18
300431,dhayshjlzj,Electrical,18
300432,boaalvqhwj,Cse,21
300433,mtsgwsmyrk,Electrical,22
300434,nmptpxxvrd,ECE,20
300435,duqucqmptu,ECE,21
300436,mkzysjdgjl,Electrical,18
300437,fnrxtpmmym,Cse,21
300438,mymuyoiehw,Cse,20
300439,axqieuydqr,Mechanical,17
300440,mtavlkfgmg,Mechanical,17
300441,otddohdgqa,Mechanical,21
300442,reiibuydfd,ECE,18
300443,qhhfzvmuuz,ECE,20
300444,cjpnzyjxvy,Cse,22
300445,uwczxnzptj,Cse,21
300446,rgpmeuowht,Cse,21
300447,bomlvfzsuo,Mechanical,18
300448,wprxiheaqv,Mechanical,20
300449,ibkezrixny,Cse,18
300450,yompoglwup,Mechanical,20
300451,plhpkfgnzc,Cse,17
300452,whtziigmob,Electrical,21
300453,lrjpfqajkt,Electrical,17
300454,aurmdmrdxp,Cse,21
300455,bkgcvjwntu,Electrical,19
300456,jukynjapui,Mechanical,22
300457,vpsftdscec,ECE,17
300458,mstpkzzkuh,ECE,21
300459,oyszabmynt,Electrical,19
300460,rqspqevkoq,Electrical,19
300461,kixxcdeqrd,Mechanical,17
300462,verxqobdll,ECE,20
300463,vxztkfkwrv,Cse,20
300464,viopvfqxvy,Electrical,19
300465,jxaxbusowo,ECE,21
300466,ctwltdanvi,ECE,20
300467,gpphwdlesu,Electrical,17
300468,fegtxwnnsw,Cse,19
300469,xzsnpaqcze,Electrical,20
300470,mpzuzyrbwj,Cse,17
300471,bzysckehrm,Mechanical,20
300472,jsvdjftdku,ECE,22
300473,yrfqqeulnq,Mechanical,21
300474,vxoidtpknu,Mechanical,17
300475,yfrgnqcgfi,Electrical,19
300476,hklcpnuaoh,Mechanical,22
300477,gllqvuujyi,Electrical,20
300478,pcqletrtsq,Cse,20
300479,zntcnkyvgk,Electrical,22
300480,mozulgmfxf,Mechanical,17
300481,zqhudvqrgs,Cse,18
300482,cfctfovkqo,Electrical,19
300483,bcfhfykivl,Cse,18
300484,pysptabdde,Mechanical,21
300485,myrgsmrpjl,ECE,17
300486,gxstleregf,Cse,17
300487,culmqsqioj,Mechanical,18
300488,sqaonzzhmc,ECE,19
300489,pxhltdvwyc,Mechanical,21
300490,picipfkxmx,ECE,19
300491,vyxxkcnmxv,Electrical,18
300492,ldhpyhpugi,Electrical,21
300493,eqjliqyvyt,ECE,21
300494,eljvoynpiz,Cse,20
300495,yhbaxeprnr,Electrical,18
300496,xuomoimptr,Cse,19
300497,nwfcrriwjp,ECE,19
300498,qjmbmwakdi,Cse,20
300499,amjtkztdxr,Cse,22
300500,ndavudpbit,ECE,19
300501,zvogftpwjf,ECE,22
300502,lmhmoyiwjc,Electrical,20
300503,uqhxnoxkfl,Cse,21
300504,vecrpgsvzd,ECE,21
300505,hveuolblos,Mechanical,22
300506,ffermqwrzu,Mechanical,17
300507,fnqlwwmvvd,ECE,17
300508,bwfwsgdiwe,Mechanical,17
300509,ovmbythfzo,Electrical,21
300510,gomudhukvj,Mechanical,20
300511,wcfzxqoxqi,ECE,22
300512,tgyfizroab,Cse,22
300513,vcatxfkpem,Mechanical,19
300514,eidndhyrki,Electrical,21
300515,hxwmxfouap,Mechanical,21
300516,vadexsjxeh,Cse,19
300517,mjdnbmerdl,Electrical,22
300518,hsasiskwsz,ECE,18
300519,daocdhbjmm,Mechanical,21
300520,zagfcjtnam,Mechanical,19
300521,zxyyyrczeg,Electrical,17
300522,kglwvyewgh,Electrical,20
300523,chhcoztnui,Electrical,21
300524,wjazagfztu,Mechanical,20
300525,xqbkxkolpj,Electrical,20
300526,fdwgqrszyw,ECE,19
300527,wfkjreudup,Cse,17
300528,atibydrxgz,Cse,18
300529,hzxoghlkgq,ECE,19
300530,kxszvihnfk,Cse,22
300531,cxcvxlqchr,Mechanical,19
300532,oheubzddli,Cse,17
300533,icaetukodx,ECE,20
300534,pujspthwcj,Mechanical,19
300535,fdbfablvqg,Mechanical,21
300536,hafteqeajt,Mechanical,18
300537,yfalndtsel,ECE,20
300538,yloalpspjz,Mechanical,18
300539,pyyswjpjkv,Cse,20
300540,bbdxihmimr,Electrical,20
300541,bvdmkwelgl,Electrical,21
300542,qrbybiagso,Electrical,20
300543,llnrmavvtq,Cse,18
300544,wxhqoucvcc,Cse,21
300545,acooenvqpn,Mechanical,18
300546,qimqgbzrxt,ECE,19
300547,tdtxptibzr,ECE,21
300548,kzcovkwqsx,Electrical,21
300549,abgpgkxcgn,Mechanical,22
300550,nilxpkzwsc,Electrical,18
300551,wotmznncta,Cse,19
300552,qtumbusewa,Cse,21
300553,kczxjslurf,Cse,19
300554,vhuxlmqoda,ECE,20
300555,ddptgrltkh,Cse,21
300556,zqdlwrrrsy,Cse,21
300557,upaefazikz,Mechanical,21
300558,hztmnxhimh,ECE,21
300559,fdibnnnljd,Mechanical,18
300560,svocxobnqr,ECE,17
300561,dvvfopvzmr,Mechanical,22
300562,gdsattfdlg,Mechanical,18
300563,eaoghvznaq,Mechanical,21
300564,petbeixesn,ECE,18
300565,zzdgioysvk,Electrical,17
300566,yvtcrxuzdr,Mechanical,22
300567,klxiqkijke,ECE,18
300568,rnttfeuhjs,Cse,18
300569,jkjcvkucki,ECE,19
300570,njjrvemvst,Mechanical,18
300571,nwkskqykpz,Electrical,17
300572,puzschfubd,ECE,19
300573,woiynvvlch,Mechanical,17
300574,ljvptcgenp,Electrical,21
300575,apotflkxth,ECE,21
300576,bejgtzaqzd,Cse,20
300577,klacuilkmw,Cse,18
300578,pmntbrwuio,Cse,20
300579,fpmrcojish,Electrical,21
300580,zpywixnlmw,Electrical,21
300581,hulccgdhyb,Mechanical,19
300582,klgqbdocqk,Mechanical,20
300583,pltqljtmzf,Mechanical,18
300584,fxnvnxnxpc,Cse,17
300585,senbwqgzcy,Cse,20
300586,ovscfkrtjs,ECE,21
300587,siovomnslh,ECE,21
300588,gczbquaker,ECE,18
300589,woogewiunt,ECE,21
300590,ncgbtyzbcd,Mechanical,19
300591,vulcevoyph,Cse,19
300592,qwejqpxsvw,Electrical,18
300593,dvzapldzkm,Electrical,19
300594,ogewlkucgi,Cse,18
300595,bafznfgegs,Cse,20
300596,drrvfsmdqs,Cse,19
300597,syitjsutcq,Cse,21
300598,rcmodnfqfx,Electrical,20
300599,apbipkwaev,ECE,21
300600,elirhlkdct,Electrical,22
300601,vcpqhmjeqb,Cse,21
300602,khpqrsqkwi,Mechanical,19
300603,ddgjtrufkd,Mechanical,18
300604,nzskwhagym,Electrical,22
300605,wkwleesjdl,Mechanical,21
300606,yqcbwfsmuc,ECE,22
300607,idjwzzpdde,ECE,17
300608,mduxnvrfei,Electrical,22
300609,vxfzrbnaha,ECE,20
300610,qjwlonpihm,Cse,21
300611,kfecjeidyb,ECE,20
300612,uplxioxlkv,Electrical,20
300613,zfeicputqq,Electrical,19
300614,ivghofyqbo,Cse,18
300615,pjizevgrsd,Cse,21
300616,tcidjfvngr,Cse,18
300617,ljlcvbiqfl,Electrical,20
300618,wgqnvzsowc,ECE,17
300619,kyclbsgbok,ECE,18
300620,bbditfpfbv,Electrical,17
300621,doaidzckxp,Electrical,21
300622,vmdsfknqcl,Cse,21
300623,edqvlbjkka,Electrical,20
300624,pffnqclceh,Electrical,21
300625,bmujzyyikm,Electrical,17
300626,cqnieqsrvu,ECE,20
300627,eixmlxzhsg,Mechanical,18
300628,ydibqvkbvc,Cse,20
300629,ebgbuxauah,Cse,21
300630,xylrxvusbl,Mechanical,18
300631,gfvwcexuuw,Electrical,18
300632,fablzpbkrq,Cse,18
300633,uieymqxzqh,Cse,17
300634,bajpminjaz,Mechanical,22
300635,ugsogiwiop,Mechanical,17
300636,caguzxgcsj,Electrical,19
300637,rbocntmhaf,Electrical,21
300638,geqowuzvms,Cse,19
300639,qplhxpnlvg,Mechanical,17
300640,dxhcygsbvt,ECE,18
300641,jhxiikcxku,Mechanical,20
300642,nmvzozopdi,ECE,20
300643,onajbmjzso,Cse,19
300644,vonbstzelz,Mechanical,22
300645,gznyodpwyf,ECE,19
300646,itlvwbjruy,Electrical,22
300647,jlcusbyqum,Mechanical,20
300648,gzxcbuzblk,Cse,21
300649,gehviznowx,ECE,18
300650,yvekgaiqxc,Mechanical,19
300651,vueltmvdxi,Cse,21
300652,bfhbklqflg,Electrical,22
300653,hbhysgrheo,Mechanical,19
300654,ymupegptst,ECE,21
300655,mjbyqplaki,ECE,17
300656,wusrcmqeyu,Cse,22
300657,guobjsmkzh,ECE,18
300658,ascxqbvznz,Mechanical,19
300659,ydfzashfrp,ECE,19
300660,ptxrijclpk,Mechanical,19
300661,tzpbcrtupt,ECE,22
300662,qpxcpymniz,Electrical,22
300663,ehbdiyldka,Mechanical,21
300664,ipiyrlmupy,ECE,21
300665,kmlmwaxijp,Cse,19
300666,tjaxxhbdcj,Cse,22
300667,rimkplcmns,Electrical,20
300668,kfvocajloz,ECE,20
300669,cdthhrgugv,Electrical,22
300670,cjfamqgnqd,Cse,22
300671,rhurogtuuv,Cse,19
300672,ezyllbjoae,Mechanical,21
300673,ikuyehhvdq,Cse,17
300674,yibxcoiiwt,Mechanical,19
300675,ppywrldfdm,Cse,21
300676,jghgilahdb,Electrical,18
300677,jtyhefguyp,Electrical,18
300678,monglijyjt,Mechanical,18
300679,zjzxzpadrt,Mechanical,18
300680,ctqqzkkkoc,Mechanical,21
300681,zltyqyoszv,Cse,21
300682,ciedtskbae,Electrical,19
300683,dakfhnlkde,Mechanical,20
300684,sdpthflqss,ECE,18
300685,rjnvlkahzu,Mechanical,17
300686,afhetikdtt,Mechanical,20
300687,oyaqylshcd,ECE,21
300688,jxyymkvrmq,Cse,22
300689,fjirahlaqh,ECE,19
300690,rpiftyjzqx,Mechanical,17
300691,enlqusmnic,Mechanical,18
300692,gkkhzmplah,Mechanical,17
300693,hsczezuvxj,ECE,18
300694,ddixqajqce,Cse,17
300695,cctbanlavt,Cse,17
300696,iuctnjcpxq,Electrical,20
300697,ipskctgyjc,Cse,18
300698,gxezzllbfa,Mechanical,22
300699,sjdadtzsce,Mechanical,19
300700,cufddxcqcp,Electrical,18
300701,iptinhzmxf,Electrical,21
300702,xrmfbuvdla,Mechanical,17
300703,spatvgwbou,Mechanical,20
300704,puiltklaaq,Electrical,21
300705,krlurmgxti,Mechanical,17
300706,qkgotfrvdi,Mechanical,19
300707,eaoapxcxpz,Electrical,20
300708,uuweqoeube,ECE,20
300709,ddhfzixtln,Mechanical,18
300710,ndvgxbcavy,ECE,17
300711,swzhneaqjy,Mechanical,17
300712,qrxablleqv,Cse,18
300713,papwnveerv,ECE,19
300714,lvvdffobow,ECE,17
300715,jictydhtzj,Cse,18
300716,geoebbgndl,ECE,18
300717,ludbpwetut,Cse,17
300718,hydufbajhb,ECE,17
300719,clgqdpaxmn,Cse,22
300720,rxiwchjsej,Electrical,17
300721,jqiyqdzrqb,Electrical,21
300722,rysntitmqo,Cse,22
300723,iezlseymig,Cse,17
300724,jgktfcrhuh,Cse,22
300725,nbghptltvm,Mechanical,22
300726,vzoeokzrpm,Electrical,20
300727,zxrsestwud,Electrical,19
300728,qloqyyltjr,Mechanical,18
300729,ddwosmsdgh,Cse,21
300730,pyoghkloiq,Cse,17
300731,hpqtbayxjy,Electrical,20
300732,xrvncbedns,Mechanical,20
300733,nkrydojtbk,Electrical,19
300734,blbmcnzpma,Mechanical,20
300735,wntrgvjcct,Mechanical,21
300736,giblvlydcu,Cse,20
300737,vozqtpujeu,Cse,22
300738,mfsddkgktm,Mechanical,20
300739,mvqswoxtot,Electrical,18
300740,dvozjuaghj,Mechanical,19
