RollNo ,Name,Branch,Age
27,rwsrvhhhwi,Cse,19
682,bbnaumkzeo,Cse,20
689,grjjynkyym,ECE,21
337,tanidrpogp,Electrical,18
692,ldkpqywiqc,Electrical,19
283,rniicxrdxe,Mechanical,20
148,vmvqknzaee,Cse,20
188,obalmdzxhu,Cse,22
851,mmmjpnpyqj,Cse,21
902,xpfscjfvpq,ECE,21
893,drdcvzfaga,Cse,17
441,cdvrviixaf,Mechanical,19
829,yajwknvaiu,Electrical,17
896,oijiszltnx,Mechanical,21
357,fkhrdtzxnw,Mechanical,21
971,qkhiibxfdn,ECE,18
982,uzvhjgrefc,ECE,19
717,fpgdcustmb,ECE,17
987,ruxvcuiiuq,ECE,18
757,onuktowhvq,Cse,17
426,nawpoaogua,ECE,18
580,mabqiqndst,Cse,21
895,pbyqflgpbk,ECE,18
150,iwtkqwsrjz,ECE,18
573,gcwidacumm,Mechanical,21
622,qnyfndljtd,Mechanical,19
230,jmsiudhrje,Mechanical,17
714,emozewjmlk,Electrical,17
308,nkcueibeza,Electrical,20
215,qyygptuyut,Electrical,19
875,gauwmznlnm,Cse,17
331,sogwsbyzuy,Mechanical,20
233,dqbrcfhnot,Mechanical,20
949,kcbzvmyptm,Electrical,18
827,iqbenuatzu,Mechanical,21
605,rkhpzamfxo,Mechanical,19
691,muajbfgnfa,ECE,17
920,mteijzjkpn,ECE,21
11,ljfkthgxdd,ECE,18
9,odfpmrvyag,ECE,22
39,vhoycfphcj,ECE,18
742,gpkzujjlui,Electrical,19
201,sxwxyssyjt,Mechanical,20
899,oxyyrubmso,ECE,19
99,gmwkbenhyp,Cse,18
981,mszuilbige,Electrical,19
316,tvjketsiei,Cse,22
864,zmsallrqxp,Electrical,21
219,gwsptvatpw,Mechanical,22
623,uoovukyklc,Mechanical,18
103,codgywqbnm,Mechanical,20
746,zakrruvsdc,Electrical,19
111,qftfxwetwl,Mechanical,17
0,fdxsckgzwm,Cse,22
721,kzbfmptnst,Mechanical,22
382,fpjzqossgy,Cse,17
125,ctxxiftkuz,Cse,18
901,ziaeedfhyt,Cse,20
320,nxxothouef,Mechanical,22
672,skciebqemg,ECE,21
404,hhhjxjsdhh,Cse,19
663,ncfqytnjez,Mechanical,17
467,cmtjtabhuh,ECE,19
652,dbjwoxcpjd,Mechanical,20
845,aawehamduf,ECE,22
514,zffuyqyqcl,Mechanical,18
401,niokhqqffn,Electrical,22
400,htmxakunse,Electrical,17
926,bsknrkykmh,Mechanical,18
563,erqhhicybq,Cse,20
281,dqtdjmluwm,Mechanical,17
80,kadfdwcxmo,Electrical,17
50,gpuemlelsu,Cse,21
956,uehamwlevl,Electrical,20
516,txouwmanne,Electrical,20
590,brtaxmnaox,Cse,19
101,ljcezezooq,Electrical,18
85,ytmenddtkp,Electrical,22
454,dzzavmisrl,Mechanical,18
737,ckfmxwvjxo,Electrical,22
145,tlmpcrlvjo,Electrical,18
785,hcjostxkxp,Mechanical,18
250,csltervbla,Mechanical,21
994,mjbnwpghpy,Cse,18
553,jlwbdhmqox,ECE,20
386,vtpqsacwdr,ECE,19
657,ohjwttjbdx,Electrical,18
801,kaaukalhkj,ECE,19
131,xgjnvorldc,Mechanical,18
67,gnmzlcerzn,ECE,22
128,oxnoopegnw,Mechanical,21
530,drtvwiqrwb,Electrical,20
253,gfmlfrsxho,ECE,19
844,lczuzvxlke,Mechanical,19
32,tehgifmvuz,Electrical,21
70,pmmabgggix,Cse,17
202,oaovclumno,Electrical,22
606,haxrnkkspg,ECE,21
453,nzdhvzsgkb,ECE,22
410,ouevpbvyof,ECE,17
536,gtrzophkhb,Cse,17
861,mrdjthxaoh,ECE,21
153,hemzurimva,Mechanical,21
818,ymwstxoqau,Cse,21
147,yuwxvptbdb,Electrical,21
391,cmqkhzyvgv,Cse,17
475,buhbdmaowd,Mechanical,19
576,vxwihadbre,Mechanical,18
379,onyfmtwsse,Electrical,22
246,joqiiptexf,ECE,20
172,kjlxhotvew,Mechanical,18
618,sncmkqvggs,ECE,18
4,dlsspxjmum,ECE,21
996,pwbokyivsm,Mechanical,21
144,wsubibakiw,ECE,19
791,ueattnmxkq,Cse,20
133,zuhrngnmmz,Cse,22
751,nissodgfih,Electrical,17
257,ryttpaogdj,Electrical,21
395,eyiaasnsct,Cse,20
366,pbjlsibwnf,Cse,21
601,ihgzagaxwb,ECE,19
837,nywdsvktrn,ECE,20
292,wkgiweabii,Mechanical,22
3,ylkxpzoibn,Mechanical,21
911,cmymbrqovn,ECE,20
496,rsmphhdqhj,Electrical,20
666,bkynnogldv,Cse,22
335,leywejlskk,Mechanical,22
979,ubuarkwcdy,ECE,19
16,tnlpgmjefd,Electrical,20
499,djmhtykwdw,Mechanical,21
374,msxsdlxled,Mechanical,19
203,nlanzobdeh,ECE,22
803,qsutmjklch,Electrical,21
307,brizdjtdnw,Cse,21
725,eqiwrdyvvt,Mechanical,20
497,hjcxfkukts,Mechanical,18
891,jmnuskaagh,Cse,18
271,dzzjftcwwy,Mechanical,18
645,igennjxwup,Electrical,21
30,cimbxojpwx,Cse,20
231,cwnfynteoi,Cse,19
288,gkujaslxoz,Mechanical,17
833,acvupmyfdh,Cse,22
134,cfrtqtiqiz,Electrical,18
192,jyizeieevh,ECE,17
848,socpzmivlb,Electrical,21
445,lakhflfvap,Cse,18
90,xldzyieosd,Cse,19
527,qkhogkmcyv,Electrical,22
659,nqaxdvzfmk,ECE,21
776,pwikocuyyz,ECE,21
429,znzwlitumw,Cse,19
251,woliundpvk,Electrical,20
545,dvncuyplgc,Mechanical,20
493,ccjfyybijq,Cse,22
944,szfxrpdsrk,Cse,21
932,xtgecxwozc,Mechanical,22
258,oxygkikbtp,ECE,20
388,ateeggfenv,Electrical,18
437,oekidjcpno,Mechanical,19
244,umznpyugtu,ECE,19
309,dmcsuoayaj,Electrical,18
55,iboyukclog,Cse,20
255,wvqlzzmpfv,Cse,22
957,rjqbcfwcuy,Electrical,22
178,yggeeiexoa,Mechanical,18
711,ayzgstmsqw,Mechanical,17
228,mlpgyryvgy,Electrical,19
321,mbksxvbkxv,Electrical,22
584,qalbodzeid,Cse,17
533,jeennkjgvl,Electrical,21
15,nddxvmzish,Electrical,20
712,dwfjppbkqm,Cse,20
850,psbfsdatwo,ECE,18
402,iztyfhpgsr,Mechanical,20
387,rfwzmyfdkr,Electrical,19
138,eycsqdumud,Mechanical,17
459,cyqtlfqyau,ECE,22
276,kzayueozem,Mechanical,22
360,sjxklgfdhv,ECE,17
175,gbintrhwqi,ECE,20
414,kwsoypgxsx,ECE,22
340,gdgccnkfuz,ECE,17
345,ttpstmqgwg,Mechanical,17
591,emhmigyggp,Electrical,18
683,hqlygegrid,ECE,19
931,foxrjdxoaz,Electrical,19
904,fhwtoistio,Cse,22
582,xloxromlcz,Cse,19
469,hxwacwjfmu,ECE,22
278,kgfjgxokfi,ECE,20
947,xkpkhougjk,ECE,20
952,yvtlcmmycv,Mechanical,21
589,ehqnweyaoc,Electrical,17
120,pfftdraupg,Electrical,22
756,ixsogfnjxe,Mechanical,19
91,tmboenfimp,ECE,21
506,mdzkuplbar,Electrical,20
60,mtcurddxgq,Electrical,22
628,xfrsmvxxkb,Mechanical,22
752,gxxdvggdan,ECE,18
972,hdtfassgsp,Mechanical,18
787,nyrkqtqtsq,Cse,19
42,qnqvomcsjm,ECE,22
87,qscppezvud,ECE,17
513,smwmyxpaku,Electrical,22
31,auzgofxlxt,Electrical,18
728,rlofzoiamy,Mechanical,17
532,djnclawaat,Electrical,22
193,quifinswru,Cse,19
557,epkjstzslh,Mechanical,22
166,sofrcgmfgg,Mechanical,19
547,micmabnyfp,Mechanical,22
163,ordmiaqojw,Mechanical,18
523,hpkgbostae,Electrical,19
758,yndsvodyrv,ECE,19
788,ldsqjgezsb,ECE,21
347,nouwotkfwx,Cse,20
399,uuwfrgqfqj,ECE,19
66,btolferrjh,ECE,22
355,uvbsjmgtyl,Cse,20
221,iwrvduzivd,Mechanical,17
872,ggamqvrwco,Cse,20
369,ahbeemccki,Cse,22
372,czoxhpxytp,Electrical,22
654,aqnndnlvov,Electrical,19
842,gniyowvuje,Electrical,18
718,mxfvujinsx,ECE,18
191,phsnatodsy,Electrical,19
354,syflyixrsy,Cse,17
36,xkjxxftsvy,ECE,18
81,mwrxgpadak,Electrical,21
585,iicdbtqlcx,Cse,22
265,odojobvxgl,Cse,21
830,ewqmmdqkdf,Electrical,21
529,dmbqsuptod,Cse,20
394,zktpkonpii,ECE,22
882,qunfafyyof,Mechanical,17
254,ikrwhuqtxu,Electrical,20
661,lrrhyvsbzv,Electrical,22
677,liuersfgvi,ECE,20
41,nnsltofjjt,ECE,20
679,ctkuvkjcow,Mechanical,18
375,yhwragukky,Mechanical,22
560,jzcfabylxb,Mechanical,18
890,fbgbtcniwt,Cse,17
642,psdqgogwvw,Electrical,18
619,mfukssfopk,Cse,22
945,yrqwpmmudy,Mechanical,21
937,vkxjumtvqp,ECE,18
480,tjqfjvbunv,Cse,22
574,gwsyvqhrxm,Cse,19
435,ylfebpskoa,Cse,17
816,jdcwwdnejm,ECE,19
555,dltotbtkqc,ECE,18
802,opofvvozwi,ECE,21
917,vhjjpsfpyg,Electrical,21
304,syxcmkdeja,Electrical,22
853,wpovbmoefa,Electrical,22
887,cccseazmlo,Cse,20
934,frryvgnsuk,Electrical,20
458,fyxriajizo,Cse,18
796,ckretmpxow,ECE,17
503,jvjvfxzehc,Mechanical,17
507,chhbzstzlz,Mechanical,19
889,gwdjvzwfhh,Cse,18
142,zdzpofporh,Mechanical,22
528,qsfrkbnons,Mechanical,22
849,lndivedvcq,Electrical,18
17,gimpwkfmyj,ECE,21
556,ahnwrydwea,Electrical,21
724,chfguhbxys,Electrical,18
975,shzvaqliqf,Electrical,22
578,tcguwzzlbx,Electrical,21
491,cdtlxoxaul,Mechanical,22
73,urczlgrvds,Cse,20
279,dbixswnrxb,ECE,20
209,enbeetxujz,Cse,19
165,velgnnxcyj,Mechanical,21
731,hwdutoardb,Electrical,22
483,gktlnujivv,Cse,17
928,kpulmkoefa,ECE,18
943,tkmcncmtlv,ECE,21
476,pyqldwurgo,Cse,20
693,ugwtwgmfbz,Cse,19
885,iaeowzeulz,Electrical,21
447,hrvauibapu,Electrical,19
813,hqjqglkwbw,ECE,20
567,ozidgzvgfe,Mechanical,20
194,jzedmtryva,Cse,18
217,neniqpvkhb,ECE,17
836,dznuyjogdl,Electrical,20
771,nnraotekcv,Cse,20
510,afrwqgosmd,ECE,17
282,gmsygrbmse,ECE,21
92,gijbjzlbiu,ECE,20
955,ccqgcijqgc,Electrical,19
738,qaqvczgmus,Cse,17
323,ebonsrupvn,Mechanical,22
729,walslkvygm,Electrical,17
359,uepkevmhgy,Electrical,19
762,cnvenygogm,Cse,19
196,fcphnvlqvf,Cse,22
826,shovzhrwry,Mechanical,17
482,gducgmkhnf,ECE,18
223,ghlhvcjahc,Cse,22
781,fnyzedqnmp,ECE,21
136,xubvayibdc,ECE,21
365,txyrowfbzk,ECE,18
538,qmlucxumzg,ECE,21
477,dxnqqsskga,Cse,20
123,euxkwmfxsq,Cse,18
664,gjgmeyypoc,Electrical,18
392,ssqhhdejib,Mechanical,18
581,olvoplgbpv,ECE,22
126,splkrzztlr,Cse,20
832,vuujckvlnk,Mechanical,22
736,ebaoyzvnxb,Electrical,20
673,riahxknseq,ECE,22
707,leyxqhqvvw,Mechanical,18
515,ixydogfbjj,Electrical,18
754,gceqnzvcyt,Mechanical,20
946,mtirirrtjm,Cse,19
571,fxafatnsdo,Electrical,17
860,nwxyrmczdo,Cse,19
609,inohbigafi,Mechanical,22
747,ambvtgglwm,ECE,20
486,jcdyqtrvxo,Electrical,17
897,bkmdrrtkrv,Cse,22
174,kiqgmkgshy,Mechanical,20
155,jnupakbfma,Cse,22
107,oqhqghsnvg,Mechanical,22
549,npgdbvbejd,Cse,19
805,wtjkibfkmo,Electrical,18
240,iqouszthvj,Electrical,20
252,enckvehdqd,ECE,19
906,acradyuffy,ECE,19
967,mikdidusyu,Electrical,18
210,czvtqnofwp,ECE,19
325,masvewlnvg,ECE,19
831,iingzmcajk,Electrical,17
699,qjriaxkvrz,Cse,18
48,dajocxocdx,Mechanical,17
370,htwvuucmlh,ECE,18
110,pyyldywsfv,ECE,19
665,fnamqsbmnn,Electrical,21
611,gnbvrkoumk,Electrical,22
430,vxeovyyrdx,Cse,19
871,rdvokxhlde,Electrical,20
586,vtsulfetxt,Electrical,17
438,xlnqlacmmr,Electrical,18
195,oyjpfyykum,ECE,21
109,tdpywepkvr,ECE,18
593,hwdnlffupj,Mechanical,19
779,thzcrkazio,Electrical,18
296,dvcmkgcmqn,Electrical,17
959,ipnyjeispi,Electrical,17
680,hurerrricb,ECE,20
772,flnhxrzfvx,Cse,18
811,ejkrhdxjps,Electrical,22
260,wruodxiyfr,Mechanical,19
234,jrbkblsntv,Mechanical,20
339,qekienjjpx,ECE,20
681,rociqwnmvp,Cse,21
173,zukhwchlge,Electrical,20
938,kdachbyxlm,Mechanical,19
755,qitxalwpck,Cse,18
76,cyichdpuxb,Electrical,17
684,nxjhhqkayb,ECE,17
719,dsemznyhxg,ECE,21
870,yaujxtfyru,Mechanical,18
199,unckzoweqm,Electrical,21
694,gmijvkohqn,ECE,18
327,nwkwshsczs,Electrical,18
954,acrfgeviwv,Electrical,17
393,fjwejmpkfj,Mechanical,17
969,kmiiruarok,Electrical,20
521,wwaxazdvuo,Mechanical,20
869,ekgegmvcml,Electrical,17
75,obccbtpjwg,ECE,17
984,fmkiavcmcs,Cse,17
905,rmukhvlmzv,Cse,22
517,sxhpplsldd,Mechanical,19
140,zvqkxyslkw,Mechanical,17
353,rjpqfliwjx,Cse,21
695,inrojzenej,Electrical,20
759,bzfuyodpmf,ECE,19
650,fqmvlaozoc,Cse,20
883,brdebcnksv,Electrical,19
20,tduodwzwyx,Electrical,17
903,kehjthcvyi,ECE,17
180,awpikznqpy,Electrical,17
170,zcpnohstlj,Electrical,19
866,kutykkpnzc,ECE,21
668,whgskzztob,Mechanical,20
847,vnqhrrpydy,Mechanical,19
289,mynrcybiau,ECE,22
444,wjhngpqeep,ECE,21
418,sphjtmxduq,ECE,18
824,wrsdzrfgbl,Mechanical,20
358,mpypatvfex,ECE,21
40,sdxiajuqgo,Electrical,17
973,vlnkbbzdjt,Cse,21
436,kadsgqmfup,ECE,22
821,dhrqghsolo,Cse,21
113,gncuqcsdqu,Electrical,18
948,nacsjgzqux,Electrical,21
105,zhcjhxnmfy,ECE,19
65,iyntgitwmb,Mechanical,21
633,eekruwxsnp,Electrical,19
598,dowcxsodgg,Cse,20
656,ffzcwnbesu,Electrical,17
504,fhyuuyetwi,Cse,18
303,zjpbybcrce,ECE,22
326,ixyoajghih,ECE,19
177,ijicrdgxpo,Mechanical,22
856,rawaluzdic,Electrical,20
909,nrggjxkdwe,Mechanical,20
675,drtkjkinph,ECE,18
154,dbrbnkvwnu,Mechanical,22
518,fobwzosjkw,Mechanical,21
877,cpgvphdzql,Cse,17
38,rpgvanakeu,Mechanical,17
297,olfbubkztn,Cse,18
346,lbgcxqbjda,Mechanical,19
333,dkiqgcjdbp,Mechanical,20
814,ahqvcvlzbb,Electrical,17
24,lwzvthdeol,Mechanical,18
474,nwocmzvykw,Electrical,17
616,zbsubidaos,Electrical,17
509,jetlkjsyfn,Mechanical,19
686,muiaynzaxy,Cse,18
53,wdwuhovdqe,Mechanical,21
473,ranmekhtkg,Electrical,22
187,hzfrzmswvb,ECE,22
341,njwwnfsjxd,Mechanical,22
670,sibiuthubb,ECE,19
332,nhoxaydlkg,ECE,19
865,rhggzeofvs,ECE,21
810,ywfokfrqqi,Cse,22
960,tcrgsdaqle,Cse,21
753,nyhvmtxvgf,ECE,19
286,bxigkroncc,Mechanical,19
564,dkottvsfbb,Cse,22
47,bzcyhxxoin,Cse,21
834,idstvhngnp,Cse,22
2,orhioxgmta,Mechanical,22
764,avfqluhxkf,Mechanical,22
570,mnrtqleerw,Mechanical,22
795,kfdwgfcade,ECE,18
548,lcwszghpip,Electrical,17
238,blfadqbkwe,Electrical,19
149,mlbnkerjlu,Electrical,21
942,qdejpvzxjy,Electrical,22
723,dpvkshgotg,Mechanical,18
389,othhqpkvph,ECE,21
137,whxkjojjrt,ECE,20
1,typohtllyz,Electrical,17
423,qprrjnazdn,Cse,20
950,jsgtvfcqnm,Electrical,21
417,oneclmafux,ECE,17
597,ofsajtgjyi,ECE,17
25,xrmyzjlsvh,Cse,17
468,lvnqvpppap,Electrical,21
858,crrhibgvtp,Electrical,21
565,icaipkkedx,Mechanical,17
579,lufbveexbt,ECE,20
361,skarfhapbr,Cse,18
709,xnjtnbjzwv,Cse,18
440,lnyvgakqhr,Electrical,20
881,bigjircotk,Cse,20
460,tkaczwnnik,Electrical,20
275,iztucitbre,Cse,19
512,oeaeedtdhk,Electrical,19
28,fuocpsuqyi,Electrical,17
409,dyvxelnadf,Electrical,19
108,pheyzbpvgu,Electrical,19
798,ofqiwvkzom,ECE,21
190,iljkmjjvqp,Electrical,18
465,oldcouinkf,Cse,20
962,oyngpjnrhe,Mechanical,21
539,fwjkicqwpo,Mechanical,19
256,jmvmjtpqpq,Electrical,20
774,xlymgqlogz,Electrical,21
783,nlusrxgzfl,Electrical,18
408,ugjdrfgozf,Mechanical,19
976,hohbuqxcrq,ECE,20
886,ljfnzdeivd,ECE,20
498,kbvjtxmrdl,Cse,21
705,hwcekblrnk,Cse,22
687,gjnfsfokxc,Mechanical,17
427,zdkktkcacf,ECE,22
708,gdclimayqw,Mechanical,20
349,aymkpcrafg,Mechanical,18
152,coicwipedl,Electrical,20
913,dxwxipafpo,Mechanical,22
259,lezcmekoya,ECE,18
501,fdkzbnaboa,ECE,20
508,tfblbbalhk,ECE,19
212,kkyxgfjifm,Cse,18
863,dcmfxfoasy,ECE,19
744,mggppqlgti,Electrical,21
927,zbrfnwdbny,Electrical,20
456,fpiuwbbjls,Mechanical,20
495,rubhiklfrn,Cse,18
594,kflnfywvti,Cse,18
208,ebhhxnqbuv,Electrical,22
629,jinyieiqac,Mechanical,22
93,kfgktdubgb,ECE,22
348,shoyojqetc,Cse,20
132,zzovtzwwna,Electrical,20
489,edsyfjummb,ECE,21
880,uycafqeqdp,Cse,20
894,mdrgdtilom,Cse,17
71,gpsssrdxnd,Electrical,18
898,gbzozqirex,Electrical,21
463,dfzbuftfnq,ECE,18
807,jetxerixqj,Mechanical,19
406,zvxnltsydj,ECE,20
457,ftoyljzvck,Cse,17
236,zsrfbcsjvo,Electrical,19
96,dcaiossqna,ECE,18
953,oqofowmrou,ECE,17
385,bbplfmhlob,ECE,18
766,vhrfxivtxr,Electrical,17
452,mpsmdxnuwq,Mechanical,17
888,wmlfjvzvra,ECE,21
290,unsiwemwbs,ECE,21
242,bqteipjvsp,Cse,21
200,oycybglqhu,Cse,22
6,yimftnijeu,Mechanical,17
471,jlcqcgjwkr,ECE,21
124,tegmdtgmqr,ECE,22
52,plfckpvszo,Electrical,21
561,orxeuyejfj,ECE,22
730,nvsdbahrtg,ECE,20
638,jycjryxlzp,Mechanical,22
933,rbibvbnzlo,Mechanical,22
859,eguryndcpx,Mechanical,22
434,fjezehfhru,Mechanical,20
505,ffjqxhnhki,ECE,18
43,omhjltimmk,Cse,21
617,kqrtlznzkg,Mechanical,19
655,uioiikjhaa,Cse,22
432,iulvdlznzs,Cse,18
626,dcpiglkicp,Mechanical,21
21,bsoldyrabb,ECE,22
329,decvsmzrbo,ECE,22
608,auvtbmktqr,Mechanical,17
23,mgowfahsct,Cse,17
299,idswmccfqv,Electrical,17
988,mvbgxvbczk,Mechanical,18
237,fmraywhmpp,ECE,22
86,kjxflieuwt,Electrical,18
119,zcqkyinuni,ECE,18
698,wfguweyewg,ECE,18
305,ixvslzlyox,Mechanical,17
58,dguhvrdqbx,ECE,22
