RollNo ,Name,Branch,Age
85872,vlrsowjscu,Cse,17
97339,umobxzxihd,Mechanical,20
96601,xllgedoend,Electrical,18
91741,bxvhhjbotb,Electrical,21
30880,sxlsxxxpwt,ECE,22
26751,pyxyuvgjzx,Electrical,18
24,uprbfhxhwc,Cse,21
77912,qxupgdnwmy,Mechanical,18
81360,pnvpkxgmez,Mechanical,17
53700,cjltlowucw,Electrical,19
85313,zdmwqzpoak,Cse,20
83564,ggqxhuizkg,ECE,22
80319,ulpbgxanwy,Cse,21
23149,kndrqaecne,Mechanical,18
59861,gokbhpngdv,Mechanical,22
96492,igzligdjhl,Electrical,19
14578,pgyzutcvvy,ECE,17
82304,ebjmpksqhy,ECE,21
3143,rrfvpilzeu,Mechanical,20
99865,ronbcshbju,Electrical,18
74868,dcqkwjutdv,Mechanical,17
6208,fmmpibihrh,Cse,19
5452,kuvdlqsnss,Electrical,22
92533,oqjuevdwgp,Mechanical,21
78909,zoxqtwxsqv,Electrical,17
60327,ejdwcfstoj,Mechanical,19
56922,krelmhvspx,ECE,19
6782,xzysgvoxlo,Cse,21
84230,oulprryxku,ECE,22
31227,bbrynjfuss,Mechanical,19
24786,jmfkbibhum,Electrical,18
85679,fejqdxecnf,Electrical,22
11296,niexxshnyz,ECE,19
95328,lbkxlsitph,Mechanical,19
31727,xslhhjxnjb,Cse,18
16701,mkarybxhll,Electrical,18
23543,cvmmwdldmv,Electrical,21
35262,tryavxnzyw,Electrical,17
3749,vatepmwgua,Electrical,22
43727,uwbecejkfq,ECE,21
68923,adqoznvumu,Electrical,20
16635,cjdqkufiib,Mechanical,18
45,tkopffjjuc,Cse,17
17815,yqtfqhkmgg,Cse,18
62969,xkgxiiehgq,Electrical,18
70694,rqjfjequgl,ECE,18
37306,zzfidbgoag,Cse,17
87709,xxnfarqavo,Cse,21
42075,zvxbwlsvwe,ECE,22
67443,isyvwviige,ECE,21
28790,zsrdvmuyhn,Electrical,21
14752,yeqjwlxoaj,ECE,22
27772,awtzuppdeb,Electrical,19
4806,bctyhmzdgd,Electrical,19
59395,mpmapysilp,Cse,18
55069,hkncjwiyyu,ECE,18
30906,lxagklydjc,Electrical,21
7935,yawaobdjgq,Mechanical,17
49064,rttzfxyvnp,Mechanical,18
49033,tfljmfcpif,ECE,17
5724,wbjynnbzva,ECE,17
63580,zgcvpwcmwh,Cse,17
62585,jxzfwpjzyd,Mechanical,18
46366,xrsguofskd,ECE,20
91701,clrvgibmjg,ECE,18
21184,bgkpxwsoxq,ECE,18
91965,vkgxebalfg,Electrical,21
27193,hkfdmitgzw,Electrical,17
87483,nlkcqdrdsz,Cse,17
50202,lqseqkxnim,ECE,21
67025,vqmzqbfqsv,Electrical,17
33824,ksspnmgfre,ECE,18
13301,okdhwacvbo,ECE,17
66214,nspfbfiszk,Cse,18
35663,dskkctnifb,ECE,21
17286,bwwpsnfhaq,Cse,22
23696,lghrgunews,Electrical,20
94453,ohwftlstym,Cse,17
12949,lmiyffzmdx,Mechanical,18
8966,gfnrkgzdhm,ECE,20
65325,eovidwakmt,Electrical,21
74100,jbebldvyas,ECE,19
78551,dcmhpbblbi,Cse,18
56090,axjrphrmeu,Cse,17
37954,cmhspwdjir,Mechanical,20
39525,gsvdczonoh,Mechanical,20
97051,eflslncrzr,Electrical,18
94548,lsemdlkpvs,Mechanical,17
57097,gtdbeuydoz,ECE,19
63316,scowmzkeet,Electrical,22
36185,qwwwcppbmx,Cse,20
61563,nsspdwvjkm,ECE,18
8127,msbsoatnoe,Electrical,21
68435,qceshadlei,ECE,17
32243,bdzefdekyq,ECE,22
46968,vllxndxpxi,Cse,18
26220,niyilhjoxu,Electrical,21
49733,sgwbfjwite,Mechanical,20
74751,eaqfnvmcdt,Electrical,18
85022,oahwmjlqld,Mechanical,17
70375,yqwzfbhvch,ECE,18
69281,ohuffytrfv,Mechanical,22
97995,ypzgftmbgy,ECE,21
84610,cyjmlqsgjn,Mechanical,22
34721,uaoekbfmth,Electrical,22
19574,ssjadtxwrk,Mechanical,22
34727,hwosunfolj,Mechanical,21
82586,wepqxfhvau,Mechanical,18
2875,hrpttycxeh,Electrical,21
3289,sffkxmeaqw,Mechanical,22
47445,kgqlesktbt,Cse,20
40867,nyqvisztkl,Mechanical,19
66274,rlrbcjeezi,Mechanical,21
90978,dqiztcixid,Electrical,21
10558,cqgsfjcgjx,Electrical,18
19049,jwwmtjzccr,Mechanical,22
8349,vfmepvnbpu,Electrical,21
61755,xiwallqwli,ECE,20
44085,gfktzkkfuw,Electrical,18
18417,kuewsatxkf,Electrical,19
5777,qjtcrvbflg,Cse,22
37875,rbixpnsqsf,Electrical,17
88784,llksctsvxp,Electrical,18
70137,lzaysgtkzy,Electrical,21
21437,rcefoadsei,Electrical,17
99172,qvyvbkfdib,Electrical,22
94178,wykmlfkztj,Electrical,20
88936,bkedlyrrjq,Cse,20
91626,zzahsesrnt,Mechanical,20
47523,aaucwmlimn,Electrical,17
55568,mhdqzhyvfj,Electrical,17
84428,kopjmfuagt,Electrical,17
30213,nxvtjguqlq,Mechanical,21
12816,ypoykbakeg,ECE,20
57756,dtjoxnovht,Cse,18
63023,cdecrufell,Mechanical,18
93400,vedfxsmtvm,Cse,21
10045,sndzynezrp,Electrical,22
31102,vainwcvdlw,ECE,18
42424,mdhhaqzrbn,Mechanical,22
74918,hfztvvhjmt,ECE,20
8078,bowsaadhff,ECE,21
74742,jhmqteknzp,ECE,20
26557,kynyiixqdy,ECE,21
42440,ovkylfcmib,Electrical,18
87348,mwbgpyqdtd,ECE,21
7286,qaaodgjiav,Cse,22
29447,rwdjfcqerh,Cse,17
47112,csafljnsxp,Cse,18
66443,abvljsrqes,Cse,21
48414,ubzsbftmxk,ECE,19
40032,tdpraeqbdm,Cse,19
6600,qwcenpkhxp,Cse,20
15339,dxrgzlpmvn,Cse,20
91709,muapejwlrm,Electrical,22
85391,avnxtgzefv,Mechanical,22
66169,obojjhivgo,Electrical,17
64847,lynmbdkoat,Electrical,21
1356,nrkcxbxqzq,Cse,20
22119,ggqacrtlyw,Mechanical,21
22917,ligqbfsonu,Mechanical,21
81672,hdvkedwzzn,Cse,18
58593,mrcrjfinsj,Mechanical,18
82020,zqkfgoazsr,Electrical,17
37395,qoihxabtte,Cse,19
27051,yyrwoetino,ECE,17
93977,vzoovorbcu,Cse,19
12356,muklddabmz,Mechanical,22
39828,ordrguranh,Mechanical,19
99352,vxxjagdnue,Mechanical,22
6458,sruwnvxwyn,ECE,19
14919,zxwjhdusiy,Electrical,22
17348,bwgtfmgvsc,Cse,21
94729,kjdadudnxm,Electrical,17
55792,pmryrhrqjd,Electrical,20
53228,eoywlplikk,Mechanical,17
51001,iiffwimexl,Cse,22
363,fihszqbwow,ECE,21
59110,dvmqzglxwq,Cse,20
21868,eyapbhbmlt,ECE,21
17411,axsaslzrrx,Cse,20
51184,psxywriwsy,Mechanical,19
14317,xeeqpbomgi,Cse,22
50608,mygckpnsai,Mechanical,18
21013,nqqgpqraho,Electrical,17
5088,kvrwjayclk,Cse,20
24898,jwfjwhcmrh,Electrical,21
44892,hkwycbiyhm,Cse,17
79393,zwhzhiksno,Cse,21
70992,gbyhhzndon,Mechanical,21
2114,xfofasdirm,Electrical,17
69664,mxsrgdbltc,Mechanical,18
87904,bosqrzshqi,Electrical,19
98763,xladodwelb,Electrical,18
60005,dzxiubpuue,Electrical,22
17936,ohsevblpkh,Mechanical,17
60854,goxkhcsgjg,Mechanical,18
37035,xanaksmvdf,ECE,19
25611,olrwxqumwt,Cse,17
6777,hzrrwyaumq,Electrical,19
45252,rmmifxqblu,Cse,19
30220,gltjebdemi,Mechanical,18
94755,rhsghhxvot,ECE,18
89593,okyxeqsmjq,Mechanical,18
33071,gfjrwogycj,Electrical,18
41950,iqgwqxccil,Electrical,19
81617,dychkmquhj,ECE,17
25713,jhqawlzxqk,ECE,20
33335,srwuyfkpfa,Electrical,19
18385,ulxekmvvov,Electrical,22
62835,esdffhkybl,ECE,19
44194,ifabqnibip,Electrical,20
20713,wkbavorbaq,Mechanical,18
79157,yrsafiivgl,Cse,19
72648,fqoczlazxc,Mechanical,17
32452,eatzgijurz,ECE,22
65039,jzfnpseywv,ECE,21
88565,xlqkcriudl,ECE,17
51353,glinpgzefp,Cse,22
56722,ufdskfnyqr,Cse,17
67984,igusmeyopd,Mechanical,22
64063,eztxounuii,Cse,20
28401,ugdzbqeydw,Electrical,21
89221,izczkdieau,ECE,17
64971,esvvfxmzcg,ECE,22
48376,olsuauvfka,Cse,20
70991,fhvjnewwgn,Mechanical,17
43298,bypdixvbyy,Electrical,22
16298,iqhxcwnvnl,Mechanical,22
10948,soobjlkvyg,Mechanical,21
92849,lkkemkvuzw,Electrical,22
66040,rprbalvedl,Cse,22
35388,axgegfnbym,Mechanical,20
82434,ghnmuchyro,Mechanical,22
42883,ovqhpglqtw,Mechanical,21
4512,kpfptaeuuj,Cse,17
41767,ccqzhnuxea,ECE,21
71345,psryurzoxd,Cse,19
65543,pezpwgwxbg,Mechanical,17
84145,zarzzytzkh,ECE,18
42589,hyzpkezull,Electrical,19
98437,iehmagxnwx,Electrical,21
7692,xzozvserpc,Mechanical,17
9302,rjswdvhswi,Mechanical,21
98637,aaeharkrnj,Electrical,20
82855,fjwsacmnez,Electrical,20
70185,hlezgupchl,ECE,19
8671,tyqnblvvyr,Cse,18
50281,xkiwyajshz,ECE,20
79703,znwsrsqiyw,ECE,21
58808,wehdycexss,Cse,17
96925,spdekdsyuv,Electrical,21
98694,jvmdmsrgap,Mechanical,19
29674,ijvmnjcscu,Electrical,22
96580,fwmlojvlzs,Cse,18
7280,nypaxtmiaa,ECE,17
10305,mehsanqlhb,Cse,21
62410,vtfqjxnypp,Mechanical,18
54448,lqokikqucd,ECE,18
55504,xierqxmsld,Electrical,21
86017,oqncrkqlnb,Mechanical,22
82814,acpkiswbgf,Electrical,21
51963,ohwimkhies,ECE,19
35874,fgvxkncpvo,Mechanical,19
83438,lgzcqklsrd,Cse,19
33360,bpiavbcbmq,Mechanical,22
45663,cwzyvdixiu,Mechanical,22
16273,lhxhjgazft,ECE,17
14210,njwdercckx,Electrical,19
11685,wzcatvayzu,Cse,20
40881,gjbyyugakz,Electrical,21
16962,ixcsscqtzi,Mechanical,20
44992,puhmwyvqwk,Electrical,17
73138,ikuerkuczw,ECE,18
29925,qpfaeyqxgp,Cse,22
73951,agkzbsgeyk,Electrical,17
21133,gldvduahce,Mechanical,19
46897,swydjvvuto,Electrical,20
73562,otazeepngp,Electrical,21
49903,mdgccgaxac,Mechanical,17
51375,dycbgigfqm,Cse,19
38313,aomdjiajlk,ECE,21
20770,sijjjhapid,Cse,20
49789,pmlpblfeoi,Mechanical,17
45569,lognlyggcr,Electrical,22
25826,locctqogsv,Electrical,17
30392,kfnbnkxoeg,Mechanical,18
15379,heglxfuyta,ECE,19
80144,atrxrapagd,Cse,22
82947,aoyyrjeedd,Mechanical,17
12748,jwijjeiydc,ECE,18
88885,cvwdwtamwn,ECE,19
19436,bpnmtuoskc,Mechanical,20
67202,oakwqvfjdn,ECE,21
87939,asrtvxuvwy,Mechanical,19
36910,ysydayqnze,Mechanical,21
65989,nngnxphmih,Mechanical,18
46437,wpfnhocmob,Electrical,21
90345,lclzrznxnu,Electrical,19
26813,ekhykjusdh,Cse,20
83687,tnezgiobyo,Cse,17
75639,ceskenssql,Electrical,21
20268,cblbfzjlhr,Electrical,22
90451,txtbqwszfl,Mechanical,17
59228,xzqatrishu,Cse,18
76111,dhiczxcnmh,ECE,22
36044,aahxaetpcd,Mechanical,17
1209,inrfkibelp,Cse,21
31105,vxwbxrztcx,Electrical,17
72963,ryhucxkmjp,Electrical,21
43158,ehfrkpodny,Mechanical,18
63630,asjlwcsbhf,ECE,22
70606,zhpuvagftc,Mechanical,22
76924,geexgettuu,Mechanical,19
25536,xnbylvyudg,Cse,19
44368,sdvxdfdytt,Mechanical,21
58992,bjgzhunvkh,ECE,17
9655,onuvywaogo,Cse,21
55629,pyjtncqpmj,Mechanical,19
63615,sgafnblbtb,Electrical,19
63866,opzjlrkrab,Electrical,18
16658,osicjmajhv,ECE,19
16865,iiiirvvhmi,Mechanical,19
40695,skifjjkmdl,Cse,22
32842,nvhsezgmyg,Mechanical,17
11400,kzunllnhue,Cse,19
289,tkpsfvoorf,Mechanical,19
28471,lvsappfgsk,Cse,22
68755,yvdohsyifd,ECE,17
36136,jztsgdtstf,Mechanical,19
5365,kghlmdkdqn,Electrical,21
17631,nffwzkddlw,Mechanical,22
1100,sqzphtylbm,Electrical,17
79363,ryuagkbyfe,Cse,18
13884,ykmgcxyfsv,Mechanical,19
11610,vpfmlkgfyv,Mechanical,17
91301,awiekcsrbq,Mechanical,20
79689,nfaofnggaz,ECE,18
62512,qzzvzsusmc,Electrical,20
65533,nddajbqdnf,Electrical,22
38968,bwoftnssts,Electrical,21
68920,mltlnatdem,Mechanical,17
63576,lpukfacbjp,Electrical,18
16923,cbrzuqkjzs,Electrical,21
60744,rewoewfpft,Electrical,20
84933,ugfcmqtiis,Mechanical,21
58079,uupvscsmam,Cse,17
73423,ksxwbvfpaq,Mechanical,20
33849,dtwbzerkez,ECE,17
41456,lownvsfdfu,ECE,21
35615,aawjvkdboj,Electrical,21
88848,mllilybfjo,ECE,17
5636,ibfuqxuzke,Cse,18
83141,occetqlico,Electrical,17
10902,zngxftviue,Electrical,17
33323,onlqgiigta,Cse,22
93757,pcfrmqtarh,Mechanical,17
91887,jadlkjrzuu,Cse,17
2252,hdstqjiyiz,ECE,17
76871,ijrjrfzrdv,ECE,17
2226,vfcmvsezps,Cse,19
15931,qinpxufdus,ECE,20
40691,ypueaorfpz,Cse,20
45467,ilrcnbofsk,Electrical,21
88340,onbnjioxbg,Electrical,21
97780,rneooiiqtb,Electrical,19
92050,ygfecfdngk,ECE,18
32257,tyxaywmavb,Electrical,19
8195,ofrpwclovu,Electrical,17
58931,uouzfwqcta,ECE,17
136,ecxhuwtqwm,Electrical,18
43964,vcacssyoha,Mechanical,18
455,obfsgchuus,ECE,17
60010,wwkjzxbdso,Cse,20
58285,zwrnhgdhvq,Mechanical,21
12810,qrfnuirxbk,Cse,20
33026,ektgcextkq,Cse,17
61567,lvkybfwnce,Mechanical,20
5942,csdldzudmp,Cse,21
85464,hzstbbqglw,Mechanical,22
60254,tufjvboqhf,Cse,18
39983,ehqrpflhur,Electrical,17
65216,uyvbslavgj,Cse,21
708,wmtghmanin,Mechanical,22
52317,asgexjzizl,Cse,20
68119,bctighsaqe,ECE,21
23063,nctiqjrwha,Mechanical,17
25199,kxcibmkpmw,Cse,20
19474,xlfhxfbfxz,Cse,18
12243,puafhhhnyn,Electrical,22
5254,ntpyxgyxtl,Electrical,17
99634,jhewxrtsrr,ECE,22
42387,wotpemrhpn,Electrical,17
85558,daupjqtsdd,ECE,22
26908,qldvojgxlz,ECE,21
65269,odvivdkhtb,Electrical,20
51887,makhdhkunh,Electrical,19
87600,itfripelsz,Cse,17
81050,lraruonhzn,Electrical,19
58794,aunrubvkfw,Electrical,18
33738,clbceywgtm,Mechanical,21
33172,bdnordxbls,ECE,19
2403,hpjtifsees,ECE,22
58775,veufmkahnz,ECE,22
61745,jvjerdpgxb,Cse,20
51402,lkhelfwsyz,Cse,21
74375,stotgtkcpt,Mechanical,22
13973,fstdcfqqwx,Mechanical,17
10688,ijunnbcpyp,ECE,18
62467,bnnswfzgsj,ECE,22
30516,afufihcppu,Cse,22
18571,knlvgquzev,Electrical,22
46278,tuwbswbcws,Electrical,19
14962,fagfpwjmqo,Electrical,17
92916,lidhpcnawl,ECE,21
2942,bbjsjxpztg,Electrical,21
56597,eeggxcvzkf,ECE,21
73412,opelpwmfcv,Electrical,20
29818,nwugwlgwan,Mechanical,22
20701,tvriwuuakc,Cse,20
43750,wlggtlvzxf,Electrical,19
37700,sjohfofwbc,ECE,17
97273,bsrphtrwnu,Mechanical,20
79109,gueupqwlbx,Cse,18
30915,uyigsbvsyr,Electrical,19
71722,mhcsfezalt,Cse,22
57043,boqonyncph,Electrical,20
40385,dmxgaewzcy,Cse,20
87472,jjzehdbxwd,ECE,20
12247,mcxdvuyxbk,Mechanical,18
20234,wxjvhhdisw,Electrical,21
1230,mxqojqdujf,Electrical,18
32455,wiydlzfagp,Cse,19
82299,vdktdxlfup,ECE,20
26307,uxxgakjucx,Mechanical,18
54655,sfzhldynkr,Mechanical,22
59986,xmpyftvfle,Cse,17
7759,exkuqbzloy,Mechanical,19
86205,zhwpdpwcxj,ECE,19
35142,lrdssqgwkw,Mechanical,18
56040,mcxvfdvani,Cse,19
83016,sirflxcnbc,Electrical,22
14776,rkzmvykuaa,Cse,19
4757,ldnxnvtslp,ECE,18
91613,ymzuwlpajs,Electrical,19
53273,ddkjntvxsf,Electrical,21
5249,agmemsemwv,Mechanical,18
85772,pquecaquru,ECE,18
79041,ahzjzrtlur,Cse,22
94927,hlridkxgxj,Electrical,19
56676,pzajfntque,Mechanical,22
69016,jwsvpsypqt,Electrical,20
36702,ikgighbayb,Electrical,19
99176,xrsjgguvvv,ECE,19
48967,lldhmnykkb,ECE,19
91807,anaqwoyqij,Electrical,18
27814,exlbrxkvjr,ECE,17
23856,zepzajfnxq,Mechanical,21
56831,zzxbguqqte,Mechanical,21
26586,atamdyeyqu,Cse,20
80643,oytwbiyhlm,Mechanical,18
57464,mytfmxsgxr,ECE,22
43852,miebnjmhak,Electrical,18
57551,dcxsckfjql,ECE,19
38461,hykurzrbgx,Mechanical,19
99535,jpjjcinwid,ECE,20
52728,vycwzxmebt,Mechanical,22
27489,bxqxlrhawf,ECE,19
39783,rauhpetsra,Electrical,22
11994,agrskbnyos,Electrical,18
69441,zhcvstoztz,Mechanical,20
72307,solmgodcsi,Cse,17
1138,ddciyaamum,Cse,18
74879,swlybvxltb,Mechanical,20
59318,fhhszdemro,Electrical,18
64667,hnqcbdyasr,ECE,20
47656,hofdwxdbzt,ECE,22
52956,tamfqunaoc,Electrical,20
80025,rcqbbjlcuy,ECE,17
66612,bapiaodtvr,Electrical,17
98902,kedijdyyhn,ECE,21
48150,lwpsgmethl,Cse,20
18511,ikrgnvworu,Cse,17
56259,tccoodpezb,Electrical,21
55809,qqmmoadpsm,Cse,17
47671,vfumovroae,Mechanical,17
75945,rxpkbtgqvs,Electrical,18
17037,fujcprgoei,Mechanical,19
69342,ajuwktzqko,ECE,19
88414,miavuxwwza,ECE,22
47041,cvuzudyohy,Mechanical,18
7065,shzqsiihwd,Mechanical,22
35139,mtonvfmlmv,Mechanical,20
57285,qjgglpxmzq,ECE,19
94946,ygchqtamsd,ECE,17
284,eijoilmild,Mechanical,19
32784,mognhcqmik,Electrical,20
4992,mfthczwzqu,Electrical,21
32430,ecyghkitsw,Mechanical,22
76882,gkccyyrhge,Electrical,21
12826,wnusxqezbq,Cse,17
75829,fxcnrfwmej,ECE,22
11402,ilbohrvomz,Electrical,18
78005,hvgjshjepf,ECE,19
92593,nldgbubqtd,ECE,17
74630,wodfagjibb,Cse,20
92175,rakelkznud,Mechanical,17
59323,hvsqsrypcw,ECE,17
99310,nztnxhkeuw,Electrical,17
10674,mcullufxro,ECE,17
93050,yikogvupkc,ECE,17
81119,rgqycskkup,Cse,17
23911,gwohyyxtmx,Mechanical,20
69480,gqmzwfwrvo,Mechanical,19
44198,dfrfhbxgwi,ECE,19
1738,fibpcnvwky,Electrical,17
40384,feycjcrqlp,Mechanical,20
74557,ylgcucoyvt,ECE,17
50897,bpyvvnivnc,Electrical,18
41460,wdafunltla,ECE,22
37850,pmznsiiowz,Cse,17
34083,evjjcqwbce,Cse,18
91808,xtwiseeuay,Mechanical,19
39998,lxfbtwhblr,Electrical,18
90712,auerogwswh,Mechanical,17
77495,ofnsgpgdux,Mechanical,19
40098,qalgkccgpo,Mechanical,19
16469,bqxowcamdo,Electrical,22
59848,gxshnhjkhf,ECE,19
16199,ebblpabhhe,Mechanical,17
11229,dcnemrhxjm,Mechanical,20
68939,xniubeigti,Cse,22
48831,zopzbraacz,Cse,21
94373,ywbrwrhtvz,Electrical,22
4733,fgazjqjvdw,ECE,22
50662,svjkojhgge,Cse,19
1983,ptlnfqeioz,Cse,20
16081,gigfdffspo,ECE,20
74453,wyxhmtzzmd,Mechanical,20
84608,jwmmkfholg,Electrical,17
73304,gqogkzyuto,ECE,21
40215,byoifywhib,Mechanical,19
96967,mbpyeolalg,Cse,17
46983,ccirudxjkq,ECE,18
76002,oobiagiitq,Cse,19
44596,xbtoqhgrjb,Electrical,21
81391,plfxeueeig,ECE,17
43480,dsyhtxjjat,Cse,18
74820,fitlfgajjs,Cse,17
37504,genkibbtzz,Mechanical,22
24476,xiuojqrwti,Cse,20
23832,ssmzurflnq,Electrical,17
95061,odewhfcdwf,Cse,21
63107,tbbofcslrv,ECE,18
53214,qnpgnfbuyh,Cse,22
74965,vbezsycaeg,ECE,21
71289,dsgrssryjx,Cse,20
4623,laeuvutczo,ECE,20
38719,swttzatugw,Mechanical,20
66069,kvxslurvfs,Cse,18
26549,vtfjxmlvuz,Cse,22
80185,ukbtnskcbc,Mechanical,18
34111,zwotpjwwck,ECE,17
23260,inrcbhnsir,Mechanical,19
69068,ablfufrmwk,ECE,18
80205,ddglmnjezp,ECE,19
27934,bsmfjculze,Electrical,19
45068,sayknlwsot,Electrical,19
57730,tbrektriiv,ECE,21
29744,hnlvtybnld,Cse,17
12143,gklebkbgvw,Electrical,22
43803,rufynoeuxm,Electrical,20
52681,rxjvtpjtzl,Electrical,21
7930,ruvvznavai,ECE,22
31779,pgpkaqpjqs,ECE,18
50689,zsbuvurmpn,Mechanical,20
26760,cokwsnhxkd,Cse,18
58169,gjscnsbqle,Cse,17
3509,khromivjgn,Cse,18
7595,kjilrxqzkt,Cse,17
72823,lvtkrffziv,Electrical,18
19817,xpgqidojgp,Mechanical,18
87283,wasthgiglf,Mechanical,17
55172,nqrszhgpmw,Electrical,20
20020,rnoilehiyb,Cse,20
40654,ilawcftrue,ECE,18
98176,nwovtsdonx,ECE,17
81573,bsquvpqkcc,Electrical,18
5151,xloehqkmbs,Electrical,22
79779,dhhehtjfcu,Mechanical,17
96201,ezryejhgle,Electrical,21
4476,owicmndhdw,Electrical,22
55515,myponsygwp,Cse,21
99214,kubxjvhxij,Mechanical,19
88636,qywnfxcwwp,ECE,19
99792,nsyyyerjvr,ECE,19
33693,lwmnigdxws,Mechanical,21
15338,lhlwnwhxhf,Cse,18
6015,ztzmvpukuo,Cse,21
22746,pkybeahafm,Electrical,18
65499,zvdajdotgi,Mechanical,20
52871,livkuhobpt,Mechanical,19
36349,blcfxbnxhk,Electrical,20
74217,ulatkxhnid,Electrical,21
50869,pgvctllrjj,ECE,19
59814,licjtosmpu,ECE,18
46959,rdfiqrkqte,Electrical,22
42392,ritwyusooc,Cse,20
4347,zsbjzmgpjx,Cse,17
90011,ockbkmjuic,Mechanical,18
10459,tgacahumyu,Mechanical,19
84548,cdzkspldlq,Electrical,20
72702,qivbaljmpd,Mechanical,22
90395,lvktrorjhq,ECE,17
43674,daspbazpdr,Mechanical,20
99187,lfccevroih,Cse,21
62017,kdrrcchlad,ECE,17
29263,ddgzdhyedu,Cse,17
55578,xumnucwjnr,Cse,22
28029,vbcfvszrwc,Cse,17
47947,uuirscbufx,Mechanical,19
55123,vfsnapwdzr,Mechanical,18
92101,ygpjwmjxbh,Mechanical,22
29851,mazfswbhwa,Electrical,18
89678,drhtjqzocs,Cse,19
59693,igtaevmbcb,Cse,22
1527,kziotgtwvj,Mechanical,22
53654,ybzfdfusqm,ECE,21
11993,asilgtjied,Cse,19
28680,naoekmajpk,Electrical,22
59120,suvfaloczh,Cse,19
19450,ixtmjminay,Electrical,19
38076,yuloqtcowg,Mechanical,21
49263,rhixbuyztm,Electrical,17
6302,ywymfibjar,Mechanical,22
38682,mwiknwcdxy,Cse,18
58214,qrqtezmnpu,Cse,17
50127,apfhfghnst,Electrical,18
21813,nayvnaaebj,Cse,20
1140,respmtnyfa,Electrical,18
10707,edmumtsgeq,Mechanical,22
63327,ovvzgprjcy,ECE,17
9407,mkqtkiwtgp,Mechanical,19
12168,gxdhrfibht,Mechanical,22
82988,wjsrnkiwvu,ECE,19
23531,lqszzassdy,Electrical,21
62683,ogxnqrmztr,Mechanical,19
26572,flbwvdyxlp,Electrical,20
91634,xebsjcqtmt,Cse,17
89605,zmxbltqjlc,Cse,22
69866,wxvkkpnons,Cse,22
4048,ixubnwzify,Mechanical,22
